# This file contains semantic classification of proper nouns needed for certain
# derivational features.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"Asser","6","0","Prop","prop=first"
"Assyria","12","0","Prop","prop=geo"
"Asta","9","0","Prop","prop=first"
"Astikainen","38","0","Prop","prop=last"
"Astrid","5","0","Prop","prop=first"
"Astuvansalmi","7","0","Prop","prop=geo"
"Asukas","41","A","Prop","prop=last"
"Atamon","5","0","Prop","prop=misc"
"Ate","8","0","Prop","prop=first"
"Ateena","13","0","Prop","prop=geo"
"Ateneum","5","0","Prop","prop=misc"
"Athanasius","39","0","Prop","prop=first"
"Athene","1","0","Prop","prop=misc"
"Atlantis","39","0","Prop","prop=geo"
"Atlantti","5","C","Prop","prop=geo"
"Atorox","5","0","Prop","prop=misc"
"Atsinlampi","7","H","Prop","prop=geo"
"Atso","1","0","Prop","prop=first"
"Atte","8","C","Prop","prop=first"
"Attila","13","0","Prop","prop=last"
"Atwood","5","0","Prop","prop=last"
"Audacity","1","0","Prop","prop=misc"
"Audi","5","0","Prop","prop=misc"
"Auer","5","0","Prop","prop=last"
"August","5","0","Prop","prop=first"
"Augusta","9","0","Prop","prop=first"
"Augusti","5","0","Prop","prop=first"
"Augustus","39","0","Prop","prop=first"
"Aukeenpää","18","0","Prop","prop=last"
"Aukusti","5","0","Prop","prop=first"
"Aulanko","1","0","Prop","prop=geo"
"Auli","5","0","Prop","prop=first"
"Aulikki","5","A","Prop","prop=first"
"Aulis","39","0","Prop","prop=first"
"Aune","8","0","Prop","prop=first"
"Aunesluoma","10","0","Prop","prop=last"
"Auni","5","0","Prop","prop=first"
"Aunio","3","0","Prop","prop=last"
"Auno","1","0","Prop","prop=first"
"Aunus","39","0","Prop","prop=geo"
"Aura","9","0","Prop","prop=first"
"Auri","5","0","Prop","prop=first"
"Aurinko","1","G","Prop","prop=misc"
"Aurora","10","0","Prop","prop=first"
"Austerlitz","5","0","Prop","prop=geo"
"Australia","12","0","Prop","prop=geo"
"Autio","3","0","Prop","prop=last"
"Auvinen","38","0","Prop","prop=last"
"Auvo","1","0","Prop","prop=first"
"Avonius","39","0","Prop","prop=last"
"Azerbaidžan","5","0","Prop","prop=geo"
"Azerbaidzhan","6","0","Prop","prop=geo"
"Azkaban","5","0","Prop","prop=geo"
"Baal","5","0","Prop","prop=first"
"Babylon","5","0","Prop","prop=geo"
"Babylonia","12","0","Prop","prop=geo"
"Bach","5","0","Prop","prop=last"
"Backman","6","0","Prop","prop=last"
"Bacon","6","0","Prop","prop=last"
"Baden","5","0","Prop","prop=geo"
"Badoglio","3","0","Prop","prop=last"
"Bagge","8","0","Prop","prop=last"
"Bahama","10","0","Prop","prop=geo"
"Bahrain","5","0","Prop","prop=geo"
"Baijeri","6","0","Prop","prop=geo"
"Bainton","1","0","Prop","prop=last"
"Baker","6","0","Prop","prop=last"
"Bali","5","0","Prop","prop=geo"
"Balkan","5","0","Prop","prop=geo"
