# Plurale tantums are words which only inflect in plural forms. This
# listing contains two kinds of plural words, those which are necessarily
# in plural forms and singular forms are ungrammatical as free morphs, marked
# by ``plt=obligatory`` and their dictionary form is necessarily the plural
# singular nominative. Then there are words where singular forms are
# exceptionally rare and deemed ungrammatical by some speakers, but can be
# manifested in existing corpora. For these forms the dictionary form is the
# singular nominative as usual, and the extra field is ``plt=common``.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PLURALE TANTUM"#,<-HEADERS
"edustusmenot","1","0","N","plt=obligatory"
"eebenpuukasvi","5","0","N","plt=common"
"Eekinkankaat","41","G","Prop","plt=obligatory"
"Eeleksenlammit","5","H","Prop","plt=obligatory"
"Eelinlammit","5","H","Prop","plt=obligatory"
"Eeliskerin Pohjakarit","5","0","Prop","plt=obligatory"
"Eemelinkalliot","3","0","Prop","plt=obligatory"
"Eerokivet","7","0","Prop","plt=obligatory"
"Eerola-yhtiöt","3","0","Prop","plt=obligatory"
"Eeronlammit","5","H","Prop","plt=obligatory"
"Eeronpellot","1","I","Prop","plt=obligatory"
"Eeronsaaret","26","0","Prop","plt=obligatory"
"Eevanluodot","1","F","Prop","plt=obligatory"
"Eevanniitut","1","C","Prop","plt=obligatory"
"Eevansaaret","26","0","Prop","plt=obligatory"
"Egeansaaret","26","0","Prop","plt=obligatory"
"Ehatoksenniityt","1","C","Prop","plt=obligatory"
"Ehkittämäharjut","1","0","Prop","plt=obligatory"
"ehtoollisastiat","12","0","N","plt=obligatory"
"Ekhammarinpellot","1","I","Prop","plt=obligatory"
"Ekokalliot","3","0","Prop","plt=obligatory"
"Ekologinen puolue Vihreät","15","0","Prop","plt=obligatory"
"Ekruutinmäet","7","D","Prop","plt=obligatory"
"Eksymäkukkulat","12","0","Prop","plt=obligatory"
