# This file contains definitions of semantic subcategories for various acronyms and
# other nouns, useful for named Entity Recognition (NER) and similar applications.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","SUBCATEGORY"#,<-HEADERS
"CHW","0","0","Acro","sem=currency"
"cHz","5","0","Acro","sem=measure"
"cJ","8","0","Acro","sem=measure"
"cK","5","0","Acro","sem=measure"
"ckat","0","0","Acro","sem=measure"
"cl","0","0","Acro","sem=measure"
"CLE","0","0","Acro","sem=currency"
"CLF","0","0","Acro","sem=currency"
"clm","5","0","Acro","sem=measure"
"CLP","0","0","Acro","sem=currency"
"clx","5","0","Acro","sem=measure"
"cm","5","0","Acro","sem=measure"
"cmol","5","0","Acro","sem=measure"
"cN","5","0","Acro","sem=measure"
"CNX","0","0","Acro","sem=currency"
"CNY","0","0","Acro","sem=currency"
"Co","0","0","Acro","sem=org"
"Co.","99","0","P","sem=org"
"Col$","0","0","Acro","sem=currency"
"COP","0","0","Acro","sem=currency"
"Corp","0","0","Acro","sem=org"
"Corp.","99","0","P","sem=org"
"COU","0","0","Acro","sem=currency"
"cPa","6","0","Acro","sem=measure"
"CR","0","0","Acro","sem=currency"
"crad","6","0","Acro","sem=measure"
"CRC","0","0","Acro","sem=currency"
"cs","12","0","Acro","sem=measure"
"cS","0","0","Acro","sem=measure"
"CSD","0","0","Acro","sem=currency"
"CSK","0","0","Acro","sem=currency"
"csr","6","0","Acro","sem=measure"
"cSy","0","0","Acro","sem=measure"
"cT","0","0","Acro","sem=measure"
"CUC","0","0","Acro","sem=currency"
"CUP","0","0","Acro","sem=currency"
"cV","5","0","Acro","sem=measure"
"CVE","0","0","Acro","sem=currency"
"CVEsc","0","0","Acro","sem=currency"
"cW","0","0","Acro","sem=measure"
"cWb","5","0","Acro","sem=measure"
"CYP","0","0","Acro","sem=currency"
"CZK","0","0","Acro","sem=currency"
"cΩ","5","0","Acro","sem=measure"
"d","0","0","Acro","sem=measure"
"d","0","0","Acro","sem=time"
"DA","0","0","Acro","sem=currency"
"dA","6","0","Acro","sem=measure"
"daA","6","0","Acro","sem=measure"
"daBq","6","0","Acro","sem=measure"
"da°C","5","0","Acro","sem=measure"
"daC","5","0","Acro","sem=measure"
"dacd","12","0","Acro","sem=measure"
"daF","5","0","Acro","sem=measure"
"dag","9","0","Acro","sem=measure"
"daGv","0","0","Acro","sem=measure"
"daH","5","0","Acro","sem=measure"
"daHz","5","0","Acro","sem=measure"
"daJ","8","0","Acro","sem=measure"
"daK","5","0","Acro","sem=measure"
"dakat","0","0","Acro","sem=measure"
"dalm","5","0","Acro","sem=measure"
"dalx","5","0","Acro","sem=measure"
"dam","5","0","Acro","sem=measure"
"damol","5","0","Acro","sem=measure"
"daN","5","0","Acro","sem=measure"
"daPa","6","0","Acro","sem=measure"
"darad","6","0","Acro","sem=measure"
"das","12","0","Acro","sem=measure"
"daS","0","0","Acro","sem=measure"
"dasr","6","0","Acro","sem=measure"
"daSy","0","0","Acro","sem=measure"
"daT","0","0","Acro","sem=measure"
"daV","5","0","Acro","sem=measure"
"daW","0","0","Acro","sem=measure"
"daWb","5","0","Acro","sem=measure"
"daΩ","5","0","Acro","sem=measure"
"Db","0","0","Acro","sem=currency"
"dB","0","0","Acro","sem=measure"
"dBq","6","0","Acro","sem=measure"
"d°C","5","0","Acro","sem=measure"
"dC","5","0","Acro","sem=measure"
"dcd","12","0","Acro","sem=measure"
"DDM","0","0","Acro","sem=currency"
"DE","0","0","Acro","sem=title"
"DEM","0","0","Acro","sem=currency"
"den","0","0","Acro","sem=measure"
"DF","0","0","Acro","sem=currency"
"dF","5","0","Acro","sem=measure"
"dg","9","0","Acro","sem=measure"
"dGv","0","0","Acro","sem=measure"
"dH","5","0","Acro","sem=measure"
"dHz","5","0","Acro","sem=measure"
"DI","0","0","Acro","sem=title"
"dipl.arkkit.","99","0","P","sem=title"
"dipl.ekon.","99","0","P","sem=title"
"dipl.ins.","99","0","P","sem=title"
"dipl.kielenk.","99","0","P","sem=title"
"dipl.kirjeenv.","99","0","P","sem=title"
"dipl.kosm.","99","0","P","sem=title"
"diplomiarkkitehti","5","F","N","sem=title"
"diplomiekonomi","5","0","N","sem=title"
"diplomi-insinööri","5","0","N","sem=title"
"diplomikielenkääntäjä","10","0","N","sem=title"
"diplomikirjeenvaihtaja","10","0","N","sem=title"
"diplomikosmetologi","5","0","N","sem=title"
"diplomiurkuri","6","0","N","sem=title"
"dipl.urk.","99","0","P","sem=title"
"dir. cant.","99","0","P","sem=title"
"director","5","0","N","sem=title"
"dir. mus.","99","0","P","sem=title"
"div.","99","0","P","sem=org"
"dJ","8","0","Acro","sem=measure"
"DJF","0","0","Acro","sem=currency"
"dK","5","0","Acro","sem=measure"
"dkat","0","0","Acro","sem=measure"
"DKK","0","0","Acro","sem=currency"
"DKK","0","0","Acro","sem=title"
"DKr","0","0","Acro","sem=currency"
"dl","0","0","Acro","sem=measure"
"dlm","5","0","Acro","sem=measure"
"dlx","5","0","Acro","sem=measure"
"dm","5","0","Acro","sem=measure"
"dmol","5","0","Acro","sem=measure"
"dN","5","0","Acro","sem=measure"
"DOP","0","0","Acro","sem=currency"
"dos.","99","0","P","sem=title"
"dosentti","5","C","N","sem=title"
"dPa","6","0","Acro","sem=measure"
"DPA","0","0","Acro","sem=media"
"DPA","0","0","Acro","sem=org"
"Dr.","99","0","P","sem=title"
"drad","6","0","Acro","sem=measure"
"dram","0","0","Acro","sem=currency"
"ds","12","0","Acro","sem=measure"
"dS","0","0","Acro","sem=measure"
"dsr","6","0","Acro","sem=measure"
"dSy","0","0","Acro","sem=measure"
"dT","0","0","Acro","sem=measure"
"DU","0","0","Acro","sem=title"
"dV","5","0","Acro","sem=measure"
"dW","0","0","Acro","sem=measure"
"dWb","5","0","Acro","sem=measure"
"DZD","0","0","Acro","sem=currency"
"dΩ","5","0","Acro","sem=measure"
"e","0","0","Acro","sem=currency"
"E","0","0","Acro","sem=currency"
"EA","6","0","Acro","sem=measure"
"eaa.","99","0","P","sem=time"
"eaa","99","0","P","sem=time"
