# This file contains words that are not pronounced like typical Finnish words
# and need special rules for correct inflection.
"LEMMA","KOTUS NUMBER","KOTUS GRADATION LETTER","PART-OF-SPEECH","PRONUNCIATION"#,<-HEADERS
"Gravataí","21","0","Prop","stem-vowel=i"
"Green Bay","22","0","Prop","stem-vowel=i"
"Gualeguay","21","0","Prop","stem-vowel=i"
"Gualeguaychú","1","0","Prop","stem-vowel=u"
"Guararé","21","0","Prop","stem-vowel=e"
"Guarujá","21","0","Prop","stem-vowel=a"
"Gyalí","21","0","Prop","stem-vowel=i"
"Gympie","21","0","Prop","stem-vowel=i"
"Gyurgyevó","21","0","Prop","stem-vowel=o"
"Gyömrő","21","0","Prop","stem-vowel=ö"
"Gödöllő","21","0","Prop","stem-vowel=ö"
"Haguenau","21","0","Prop","stem-vowel=o"
"Hajdúszoboszló","21","0","Prop","stem-vowel=o"
"Handlová","21","0","Prop","stem-vowel=a"
"Harló","21","0","Prop","stem-vowel=o"
"Haute-Normandie","21","0","Prop","stem-vowel=i"
"Herkulesfürdő","21","0","Prop","stem-vowel=ö"
"Hervey Bay","22","0","Prop","stem-vowel=i"
"Hi Fly","21","0","Prop","stem-vowel=i"
"Higuey","21","0","Prop","stem-vowel=i"
"Higüey","21","0","Prop","stem-vowel=i"
"Hjo","21","0","Prop","stem-vowel=u"
"Hobro","21","0","Prop","stem-vowel=u"
"Holstebro","21","0","Prop","stem-vowel=u"
"Homa Bay","21","0","Prop","stem-vowel=i"
"Honoré","21","0","Prop","stem-vowel=e"
"Horní Planá","21","0","Prop","stem-vowel=a"
"Hosszúmező","21","0","Prop","stem-vowel=ö"
"Hostinné","21","0","Prop","stem-vowel=e"
"Houndé","21","0","Prop","stem-vowel=e"
"Hradec Králové","21","0","Prop","stem-vowel=e"
"Hradec nad Moravicí","21","0","Prop","stem-vowel=i"
"Hriňová","21","0","Prop","stem-vowel=a"
"Hué","21","0","Prop","stem-vowel=e"
"Humenné","21","0","Prop","stem-vowel=e"
"Ibagué","21","0","Prop","stem-vowel=e"
"Icantí","21","0","Prop","stem-vowel=i"
"Igló","21","0","Prop","stem-vowel=o"
"Indiegogo","21","0","Prop","stem-vowel=u"
"Interogo","21","0","Prop","stem-vowel=u"
"Iónia Nisiá","21","0","Prop","stem-vowel=a"
"Ipetí","21","0","Prop","stem-vowel=i"
"Itaboraí","21","0","Prop","stem-vowel=i"
"Ivanovice na Hané","21","0","Prop","stem-vowel=e"
"Iwonicz-Zdroj","22","0","Prop","stem-vowel=i"
"Iwonicz-Zdrój","22","0","Prop","stem-vowel=i"
"Jablonné nad Orlicí","21","0","Prop","stem-vowel=i"
"Jablonné v Podještědí","21","0","Prop","stem-vowel=i"
"Jacareí","21","0","Prop","stem-vowel=i"
"Jaqué","21","0","Prop","stem-vowel=e"
"Jastrzebie-Zdroj","22","0","Prop","stem-vowel=i"
"Jastrzębie-Zdrój","22","0","Prop","stem-vowel=i"
"Jedlina-Zdroj","22","0","Prop","stem-vowel=i"
"Jedlina-Zdrój","22","0","Prop","stem-vowel=i"
"Jeremie","21","0","Prop","stem-vowel=i"
"JetBlue","21","0","Prop","stem-vowel=u"
"Jílové","21","0","Prop","stem-vowel=e"
"Josō","21","0","Prop","stem-vowel=o"
"Joünié","21","0","Prop","stem-vowel=e"
"Jōyō","21","0","Prop","stem-vowel=o"
"Jundiaí","21","0","Prop","stem-vowel=i"
"Juneau","21","0","Prop","stem-vowel=o"
"jääshow","22","0","N","stem-vowel=u"
"Kaélé","21","0","Prop","stem-vowel=e"
"Kakaviá","21","0","Prop","stem-vowel=a"
"Kalamariá","21","0","Prop","stem-vowel=a"
"Kalgoorlie","21","0","Prop","stem-vowel=i"
"Kalianoí","21","0","Prop","stem-vowel=i"
"Kaló Chorió","21","0","Prop","stem-vowel=o"
"Kandé","21","0","Prop","stem-vowel=e"
"Kankintú","1","0","Prop","stem-vowel=u"
"Karácsonkő","21","0","Prop","stem-vowel=ö"
"Karkaloú","21","0","Prop","stem-vowel=u"
"Karviná","21","0","Prop","stem-vowel=a"
"Karyá","21","0","Prop","stem-vowel=a"
"Kastrosykiá","21","0","Prop","stem-vowel=a"
"Katochí","21","0","Prop","stem-vowel=i"
"Káto Makrinoú","21","0","Prop","stem-vowel=u"
"Káto Vrontoú","21","0","Prop","stem-vowel=u"
"Kattaviá","21","0","Prop","stem-vowel=a"
"Kékkő","21","0","Prop","stem-vowel=ö"
"Kelmė","21","0","Prop","stem-vowel=e"
"Kemira GrowHow","22","0","Prop","stem-vowel=u"
"Khoy","21","0","Prop","stem-vowel=i"
"Killarney","21","0","Prop","stem-vowel=i"
"Kimberley","21","0","Prop","stem-vowel=i"
"Kiryū","21","0","Prop","stem-vowel=u"
"Kisjenő","21","0","Prop","stem-vowel=ö"
"Kitakyūshū","21","0","Prop","stem-vowel=u"
"Klášterec nad Ohří","21","0","Prop","stem-vowel=i"
"Kleidí","21","0","Prop","stem-vowel=i"
"know-how","22","0","N","stem-vowel=u"
