Alavuden Peli-Veikot	['N_JOUKOT']	plt=obligatory
Alavuden Urheilijat	['N_MARKKINAT']	plt=obligatory
A-lehdet	['N_LEHDET']	plt=obligatory
Aleksentievat	['N_VARAT']	plt=obligatory
Aleksinsaaret	['N_SAARET']	plt=obligatory
alfasäteet	['N_TIETEET']	plt=obligatory
Alhoinniityt	['N_NIITYT']	plt=obligatory
Alhonpellot	['N_AALLOT']	plt=obligatory
alinen	['N_AAKKOSTAMINEN']	plt=common
Aliojansaaret	['N_SAARET']	plt=obligatory
alkajaiset	['N_RAPPUSET']	plt=obligatory
alkeet	['N_ALKEET']	plt=obligatory
alkeisopinnot	['N_OPINNOT']	plt=obligatory
alkeistiedot	['N_PIDOT']	plt=obligatory
alkulehti	['N_LEHTI']	plt=common
alkulisko	['N_TALO']	plt=common
alkunilviäinen	['N_KYLKIÄINEN']	plt=common
alkuopinnot	['N_OPINNOT']	plt=obligatory
alkusanat	['N_VARAT']	plt=obligatory
alkuvaikeudet	['N_OIKEUDET']	plt=obligatory
Allemakummut	['N_KUMMUT']	plt=obligatory
Allemanivat	['N_VARAT']	plt=obligatory
Allijärvet	['N_RIPSET']	plt=obligatory
Allikonvuoret	['N_SAARET']	plt=obligatory
Allinluodot	['N_PIDOT']	plt=obligatory
Allunpalot	['N_AIVOT']	plt=obligatory
alppi	['N_KUPPI']	plt=common
Alttassuonkalliot	['N_RAUNIOT']	plt=obligatory
Aluksenmaankalliot	['N_RAUNIOT']	plt=obligatory
alunen	['N_AAKKOSTAMINEN']	plt=common
alushousut	['N_HOUSUT']	plt=obligatory
Aluslammit	['N_LAMMIT']	plt=obligatory
Alusnevansaaret	['N_SAARET']	plt=obligatory
Alusniityt	['N_NIITYT']	plt=obligatory
alvejuurikasvi	['N_RUUVI']	plt=common
Amerikankalliot	['N_RAUNIOT']	plt=obligatory
amerikannokkavarpuset	['N_RAPPUSET']	plt=obligatory
amerikanpäästäiskontiaiset	['N_RAPPUSET']	plt=obligatory
amerikansirohaukat	['N_PAIKAT']	plt=obligatory
ammattiopinnot	['N_OPINNOT']	plt=obligatory
Ammeet	['N_HIUTALEET']	plt=obligatory
Ammeluodot	['N_PIDOT']	plt=obligatory
Ammurivit	['N_LASIT']	plt=obligatory
Ampiaiskankaat	['N_RENKAAT']	plt=obligatory
Ampiaiskivet	['N_SAKSET']	plt=obligatory
Ampiaisliat	['N_PAIKAT']	plt=obligatory
Ampiaissuot	['N_SUOT']	plt=obligatory
ampiaisyrtti	['N_SKEITTI']	plt=common
