continuation	stuffs	stempart	continuations... # <- HEADERS
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xabe	attasentiljoonatta	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xabl	altasentiljoonalta	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xade	allasentiljoonalla	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xall	allesentiljoonalle	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xela	astasentiljoonasta	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xess	anasentiljoonana	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xgen	ansentiljoonan	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xill	aansentiljoonaan	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xine	assasentiljoonassa	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xnom	ansentiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xpar	aasentiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksansentiljoonaa	CARDINAL|Nsg|Xtra	aksisentiljoonaksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xabe	ittaseptiljardeitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xabl	iltaseptiljardeilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xade	illaseptiljardeilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xall	illeseptiljardeille	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xcom	ineseptiljardeine	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xela	istaseptiljardeista	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xess	inaseptiljardeina	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xgen	ienseptiljardien	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xill	iinseptiljardeihin	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xine	issaseptiljardeissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xins	inseptiljardein	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xnom	atseptiljardit	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xpar	iaseptiljardeja	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Npl|Xtra	iksiseptiljardeiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xabe	attaseptiljarditta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xabl	altaseptiljardilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xade	allaseptiljardilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xall	alleseptiljardille	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xela	astaseptiljardista	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xess	anaseptiljardina	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xgen	anseptiljardin	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xill	aanseptiljardiin	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xine	assaseptiljardissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xnom	anseptiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xpar	aaseptiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljardia	CARDINAL|Nsg|Xtra	aksiseptiljardiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xabe	ittaseptiljoonitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xabl	iltaseptiljoonilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xade	illaseptiljoonilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xall	illeseptiljoonille	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xcom	ineseptiljoonine	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xela	istaseptiljoonista	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xess	inaseptiljoonina	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xgen	ienseptiljoonien	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xill	iinseptiljooniin	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xine	issaseptiljoonissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xins	inseptiljoonin	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xnom	atseptiljoonat	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xpar	iaseptiljoonia	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Npl|Xtra	iksiseptiljooniksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xabe	attaseptiljoonatta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xabl	altaseptiljoonalta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xade	allaseptiljoonalla	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xall	alleseptiljoonalle	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xela	astaseptiljoonasta	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xess	anaseptiljoonana	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xgen	anseptiljoonan	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xill	aanseptiljoonaan	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xine	assaseptiljoonassa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xnom	anseptiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xpar	aaseptiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksanseptiljoonaa	CARDINAL|Nsg|Xtra	aksiseptiljoonaksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xabe	ittatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xabl	iltatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xade	illatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xall	illetoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xcom	inetoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xela	istatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xess	inatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xgen	ientoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xill	iintoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xine	issatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xnom	attoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xpar	iatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Npl|Xtra	iksitoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xabe	attatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xabl	altatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xade	allatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xall	alletoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xela	astatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xess	anatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xgen	antoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xill	aantoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xine	assatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xnom	antoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xpar	aatoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantoista	CARDINAL|Nsg|Xtra	aksitoista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xabe	ittatredekiljardeitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xabl	iltatredekiljardeilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xade	illatredekiljardeilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xall	illetredekiljardeille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xcom	inetredekiljardeine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xela	istatredekiljardeista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xess	inatredekiljardeina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xgen	ientredekiljardien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xill	iintredekiljardeihin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xine	issatredekiljardeissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xins	intredekiljardein	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xnom	attredekiljardit	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xpar	iatredekiljardeja	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Npl|Xtra	iksitredekiljardeiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xabe	attatredekiljarditta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xabl	altatredekiljardilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xade	allatredekiljardilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xall	alletredekiljardille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xela	astatredekiljardista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xess	anatredekiljardina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xgen	antredekiljardin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xill	aantredekiljardiin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xine	assatredekiljardissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xnom	antredekiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xpar	aatredekiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljardia	CARDINAL|Nsg|Xtra	aksitredekiljardiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xabe	ittatredekiljoonitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xabl	iltatredekiljoonilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xade	illatredekiljoonilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xall	illetredekiljoonille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xcom	inetredekiljoonine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xela	istatredekiljoonista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xess	inatredekiljoonina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xgen	ientredekiljoonien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xill	iintredekiljooniin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xine	issatredekiljoonissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xins	intredekiljoonin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xnom	attredekiljoonat	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xpar	iatredekiljoonia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Npl|Xtra	iksitredekiljooniksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xabe	attatredekiljoonatta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xabl	altatredekiljoonalta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xade	allatredekiljoonalla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xall	alletredekiljoonalle	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xela	astatredekiljoonasta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xess	anatredekiljoonana	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xgen	antredekiljoonan	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xill	aantredekiljoonaan	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xine	assatredekiljoonassa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xnom	antredekiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xpar	aatredekiljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantredekiljoonaa	CARDINAL|Nsg|Xtra	aksitredekiljoonaksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xabe	ittatriljardeitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xabl	iltatriljardeilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xade	illatriljardeilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xall	illetriljardeille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xcom	inetriljardeine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xela	istatriljardeista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xess	inatriljardeina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xgen	ientriljardien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xill	iintriljardeihin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xine	issatriljardeissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xins	intriljardein	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xnom	attriljardit	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xpar	iatriljardeja	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Npl|Xtra	iksitriljardeiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xabe	attatriljarditta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xabl	altatriljardilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xade	allatriljardilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xall	alletriljardille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xela	astatriljardista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xess	anatriljardina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xgen	antriljardin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xill	aantriljardiin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xine	assatriljardissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xnom	antriljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xpar	aatriljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljardia	CARDINAL|Nsg|Xtra	aksitriljardiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xabe	ittatriljoonitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xabl	iltatriljoonilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xade	illatriljoonilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xall	illetriljoonille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xcom	inetriljoonine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xela	istatriljoonista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xess	inatriljoonina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xgen	ientriljoonien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xill	iintriljooniin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xine	issatriljoonissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xins	intriljoonin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xnom	attriljoonat	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xpar	iatriljoonia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Npl|Xtra	iksitriljooniksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xabe	attatriljoonatta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xabl	altatriljoonalta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xade	allatriljoonalla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xall	alletriljoonalle	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xela	astatriljoonasta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xess	anatriljoonana	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xgen	antriljoonan	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xill	aantriljoonaan	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xine	assatriljoonassa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xnom	antriljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xpar	aatriljoonaa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantriljoonaa	CARDINAL|Nsg|Xtra	aksitriljoonaksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xabe	ittatsiljardeitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xabl	iltatsiljardeilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xade	illatsiljardeilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xall	illetsiljardeille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xcom	inetsiljardeine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xela	istatsiljardeista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xess	inatsiljardeina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xgen	ientsiljardien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xill	iintsiljardeihin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xine	issatsiljardeissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xins	intsiljardein	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xnom	attsiljardit	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xpar	iatsiljardeja	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Npl|Xtra	iksitsiljardeiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xabe	attatsiljarditta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xabl	altatsiljardilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xade	allatsiljardilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xall	alletsiljardille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xela	astatsiljardista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xess	anatsiljardina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xgen	antsiljardin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xill	aantsiljardiin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xine	assatsiljardissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xnom	antsiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xpar	aatsiljardia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljardia	CARDINAL|Nsg|Xtra	aksitsiljardiksi	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xabe	ittatsiljoonitta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xabl	iltatsiljoonilta	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xade	illatsiljoonilla	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xall	illetsiljoonille	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xcom	inetsiljoonine	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xela	istatsiljoonista	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xess	inatsiljoonina	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xgen	ientsiljoonien	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xill	iintsiljooniin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xine	issatsiljoonissa	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xins	intsiljoonin	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xnom	attsiljoonat	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xpar	iatsiljoonia	NUM_BACK_CLIT_OPT
NUM_51kahdeksantsiljoonaa	CARDINAL|Npl|Xtra	iksitsiljooniksi	NUM_BACK_CLIT_OPT
