Incoming morph	analyses	stem part	continuations...	#<- HEADERS
PRON_JOKIN	Nsg|Xill	honkin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xill	nnekin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xade	llakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xabl	ltakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xall	llekin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Nsg|Xtra	ksikin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xnom	tkin	PRON_BACK_NOMINATIVE
PRON_JOKIN	Npl|Xpar	itakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xgen	idenkin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xine	issakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xela	istakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xill	ihinkin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xade	illakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xabl	iltakin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xall	illekin	PRON_BACK_CLIT_OPT
PRON_JOKIN	Npl|Xtra	iksikin	PRON_BACK_CLIT_OPT
PRON_JOKU	0	ku	PRON_BACK_NOMINATIVE
PRON_JOKU	Nsg|Xgen	nkun	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xpar	takuta	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xade	llakulla	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xabl	ltakulta	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xall	llekulle	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xine	ssakussa	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xela	stakusta	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xill	honkuhun	PRON_FRONT_CLIT_OPT
PRON_JOKU	Nsg|Xtra	ksikuksi	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xpar	itakuita	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xade	illakuilla	PRON_FRONT_CLIT_OPT
PRON_JOKU	Npl|Xabl	iltakuilta	PRON_FRONT_CLIT_OPT
