Incoming morph	analyses	stem part	continuations...	#<- HEADERS
PRON_FRONT_PARTITIVE_ITÄ_OPTPOSS	Npl|Xpar	{MB}i{MB}tä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_PARTITIVE_IÄ	Npl|Xpar	{MB}i{MB}ä	PRON_FRONT_CLIT_OPT
PRON_FRONT_PARTITIVE_IÄ_OPTPOSS	Npl|Xpar	{MB}i{MB}ä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_PARTITIVE_JÄ	Npl|Xpar	{MB}j{MB}ä	PRON_FRONT_CLIT_OPT
PRON_FRONT_PARTITIVE_JÄ_OPTPOSS	Npl|Xpar	{MB}j{MB}ä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_PARTITIVE_TÄ	Nsg|Xpar	{MB}tä	PRON_FRONT_CLIT_OPT
PRON_FRONT_PARTITIVE_TÄ_OPTPOSS	Nsg|Xpar	{MB}tä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_PARTITIVE_Ä	Nsg|Xpar	{MB}ä	PRON_FRONT_CLIT_OPT
PRON_FRONT_PARTITIVE_Ä_OPTPOSS	Nsg|Xpar	{MB}ä	PRON_FRONT_POSS_OPT
PRON_FRONT_PARTITIVE_Ä_ÄN	Nsg|Xpar	{MB}ä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_PLNOM_0	Npl|Xnom		PRON_FRONT_CLIT_OPT
PRON_FRONT_PLNOM_T	Npl|Xnom	{MB}t	PRON_FRONT_CLIT_OPT
PRON_FRONT_PLURALS			PRON_FRONT_STRONG_PLURALS	PRON_FRONT_WEAK_PLURALS
PRON_FRONT_PLURALS_OPTPOSS			PRON_FRONT_STRONG_PLURALS_OPTPOSS	PRON_FRONT_WEAK_PLURALS_OPTPOSS
PRON_FRONT_POSS_EN	O3	{MB}en	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS_EN_OBL			PRON_FRONT_POSS	PRON_FRONT_POSS_EN
PRON_FRONT_POSS_EN_OPT			PRON_FRONT_POSS	PRON_FRONT_POSS_EN	PRON_FRONT_CLIT	#
PRON_FRONT_POSS	O3	{MB}nsä	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS	Opl1	{MB}mme	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS	Opl2	{MB}nne	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS_OPT			PRON_FRONT_POSS	PRON_FRONT_CLIT	#
PRON_FRONT_POSS	Osg1	{MB}ni	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS	Osg2	{MB}si	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS_ÄN	O3	{MB}än	PRON_FRONT_CLIT_OPT
PRON_FRONT_POSS_ÄN_OPT			PRON_FRONT_POSS	PRON_FRONT_POSS_ÄN	PRON_FRONT_CLIT	#
PRON_FRONT_SINGULARS			PRON_FRONT_STRONG_SINGULARS	PRON_FRONT_WEAK_SINGULARS
PRON_FRONT_SINGULARS_OPTPOSS			PRON_FRONT_STRONG_SINGULARS_OPTPOSS	PRON_FRONT_WEAK_SINGULARS_OPTPOSS
PRON_FRONT_STRONG_PLURALS	Npl|Xess	{MB}i{MB}nä	PRON_FRONT_CLIT_OPT
PRON_FRONT_STRONG_PLURALS_OPTPOSS	Npl|Xess	{MB}i{MB}nä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_STRONG_PLURALS_OPTPOSS	Xcom	{MB}i{MB}ne	PRON_FRONT_POSS_EN_OPT
PRON_FRONT_STRONG_PLURALS	Xcom	{MB}i{MB}ne	PRON_FRONT_CLIT_OPT
PRON_FRONT_STRONG_SINGULARS	Nsg|Xess	{MB}nä	PRON_FRONT_CLIT_OPT
PRON_FRONT_STRONG_SINGULARS_OPTPOSS	Npl|Xnom		PRON_FRONT_POSS
PRON_FRONT_STRONG_SINGULARS_OPTPOSS	Nsg|Xess	{MB}nä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_STRONG_SINGULARS_OPTPOSS	Nsg|Xgen		PRON_FRONT_POSS
PRON_FRONT_STRONG_SINGULARS_OPTPOSS	Nsg|Xnom		PRON_FRONT_POSS
PRON_FRONT_WEAK_PLURALS	Npl|Xabe	{MB}i{MB}ttä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xabl	{MB}i{MB}ltä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xade	{MB}i{MB}llä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xall	{MB}i{MB}lle	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xela	{MB}i{MB}stä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xine	{MB}i{MB}ssä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xins	{MB}i{MB}n	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS	Npl|Xtra	{MB}i{MB}ksi	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xabe	{MB}i{MB}ttä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xabl	{MB}i{MB}ltä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xade	{MB}i{MB}llä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xall	{MB}i{MB}lle	PRON_FRONT_POSS_EN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xela	{MB}i{MB}stä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xine	{MB}i{MB}ssä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xins	{MB}i{MB}n	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xtra	{MB}i{MB}kse	PRON_FRONT_POSS_EN_OBL
PRON_FRONT_WEAK_PLURALS_OPTPOSS	Npl|Xtra	{MB}i{MB}ksi	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS			PRON_FRONT_PLNOM_T
PRON_FRONT_WEAK_SINGULARS	Nsg|Xabe	{MB}ttä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xabl	{MB}ltä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xade	{MB}llä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xall	{MB}lle	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xela	{MB}stä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xine	{MB}ssä	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS	Nsg|Xtra	{MB}ksi	PRON_FRONT_CLIT_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS			PRON_FRONT_PLNOM_T
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xabe	{MB}ttä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xabl	{MB}ltä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xade	{MB}llä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xall	{MB}lle	PRON_FRONT_POSS_EN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xela	{MB}stä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xine	{MB}ssä	PRON_FRONT_POSS_ÄN_OPT
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xtra	{MB}kse	PRON_FRONT_POSS_EN_OBL
PRON_FRONT_WEAK_SINGULARS_OPTPOSS	Nsg|Xtra	{MB}ksi	PRON_FRONT_CLIT_OPT
