Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KAKSI	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	0	.	#
DIGITS_KOLMAS	Npl|Xabe	%:nsitta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xabl	%:nsilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xade	%:nsilla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xall	%:nsille	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	Npl|Xela	%:nsista	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xess	%:nsina	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xgen	%:nsien	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xill	%:nsii	DIGITS_BACK_POSS
DIGITS_KOLMAS	Npl|Xill	%:nsiin	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xine	%:nsisss	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xins	%:nsin	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xnom	%:nnet	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xpar	%:nsia	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xtra	%:nsikse	DIGITS_BACK_POSS_AN_OBL
DIGITS_KOLMAS	Npl|Xtra	%:nsiksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xabe	%:nnetta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xabl	%:nnelta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xade	%:nnella	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xall	%:nnelle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	Nsg|Xela	%:nnesta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xess	%:ntena	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xgen	%:nnen	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xill	%:ntee	DIGITS_BACK_POSS
DIGITS_KOLMAS	Nsg|Xill	%:nteen	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xine	%:nnessa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xnom	%:s	DIGITS_BACK_POSS_OPT
DIGITS_KOLMAS	Nsg|Xpar	%:tta	DIGITS_BACK_POSS_OPT
DIGITS_KOLMAS	Nsg|Xtra	%:nnekse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLMAS	Nsg|Xtra	%:nneksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Xcom	%:nsine	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME	0	0	DIGITS_COMPOUND
DIGITS_KOLME	Npl|Xabe	%:itta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xabl	%:ilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xade	%:illa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xall	%:ille	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME	Npl|Xela	%:ista	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xess	%:ina	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xgen	%:ien	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_KOLME	Npl|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xine	%:issa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xins	%:in	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xnom	%:t	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Npl|Xpar	%:ia	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Npl|Xtra	%:ikse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLME	Npl|Xtra	%:iksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xabe	%:tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xabl	%:lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xade	%:lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xall	%:lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLME	Nsg|Xela	%:sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xess	%:na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xgen	%:n	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xill	%:ee	DIGITS_BACK_POSS
DIGITS_KOLME	Nsg|Xill	%:een	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	Nsg|Xine	%:ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xnom	%:	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KOLME	Nsg|Xpar	%:a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLME	Nsg|Xtra	%:kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KOLME	Nsg|Xtra	%:ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLME	N??|X???	0	#
DIGITS_KOLME	Xcom	%:ine	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI	0	0	DIGITS_COMPOUND
DIGITS_KUUSI	Npl|Xabe	%:itta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xabl	%:ilta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xade	%:illa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xall	%:ille	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI	Npl|Xela	%:ista	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xess	%:ina	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xgen	%:ien	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xill	%:ii	DIGITS_BACK_POSS
DIGITS_KUUSI	Npl|Xill	%:iin	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xine	%:issa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xins	%:in	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xnom	%:t	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Npl|Xpar	%:ia	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Npl|Xtra	%:ikse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KUUSI	Npl|Xtra	%:iksi	DIGITS_BACK_CLIT_OPT
DIGITS_KUUSI	Nsg|Xabe	%:tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xabl	%:lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xade	%:lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xall	%:lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KUUSI	Nsg|Xela	%:sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KUUSI	Nsg|Xess	%:na	DIGITS_BACK_POSS_AN_OPT
