Incoming morph	analyses	stem part	continuations...	#<- HEADERS
NUM_FRONT_PARTITIVE_Ä	Nsg|Xpar	{MB}ä	NUM_FRONT_POSS_OPT
NUM_FRONT_PLNOM_CLIT	Npl|Xnom	{MB}t	NUM_FRONT_CLIT_OPT
NUM_FRONT_PLURALS			NUM_FRONT_STRONG_PLURALS	NUM_FRONT_WEAK_PLURALS
NUM_FRONT_POSS_EN	O3	{MB}en	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS_EN_OBL			NUM_FRONT_POSS	NUM_FRONT_POSS_EN
NUM_FRONT_POSS_EN_OPT			NUM_FRONT_POSS	NUM_FRONT_POSS_EN	NUM_FRONT_CLIT	NUM_COMPOUND	#
NUM_FRONT_POSS	O3	{MB}nsä	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS	Opl1	{MB}mme	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS	Opl2	{MB}nne	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS_OPT			NUM_FRONT_POSS	NUM_FRONT_CLIT	NUM_COMPOUND	#
NUM_FRONT_POSS	Osg1	{MB}ni	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS	Osg2	{MB}si	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS_ÄN	O3	{MB}än	NUM_FRONT_CLIT_OPT
NUM_FRONT_POSS_ÄN_OPT			NUM_FRONT_POSS	NUM_FRONT_POSS_ÄN	NUM_FRONT_CLIT	NUM_COMPOUND	#
NUM_FRONT_SINGULARS			NUM_FRONT_STRONG_SINGULARS	NUM_FRONT_WEAK_SINGULARS
NUM_FRONT_STRONG_PLURALS	Npl|Xess	{MB}i{MB}nä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_STRONG_PLURALS	Xcom	{MB}i{MB}ne	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_STRONG_SINGULARS	Npl|Xnom		NUM_FRONT_POSS
NUM_FRONT_STRONG_SINGULARS	Nsg|Xess	{MB}nä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_STRONG_SINGULARS	Nsg|Xgen		NUM_FRONT_POSS
NUM_FRONT_STRONG_SINGULARS	Nsg|Xnom		NUM_FRONT_POSS
NUM_FRONT_WEAK_PLURALS	Npl|Xabe	{MB}i{MB}ttä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xabl	{MB}i{MB}ltä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xade	{MB}i{MB}llä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xall	{MB}i{MB}lle	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xela	{MB}i{MB}stä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xine	{MB}i{MB}ssä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xins	{MB}i{MB}n	NUM_FRONT_CLIT_OPT
NUM_FRONT_WEAK_PLURALS	Npl|Xtra	{MB}i{MB}kse	NUM_FRONT_POSS_EN_OBL
NUM_FRONT_WEAK_PLURALS	Npl|Xtra	{MB}i{MB}ksi	NUM_FRONT_CLIT_OPT
NUM_FRONT_WEAK_SINGULARS			NUM_FRONT_PLNOM_CLIT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xabe	{MB}ttä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xabl	{MB}ltä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xade	{MB}llä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xall	{MB}lle	NUM_FRONT_POSS_EN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xela	{MB}stä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xgen	{MB}n	NUM_FRONT_CLIT_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xine	{MB}ssä	NUM_FRONT_POSS_ÄN_OPT
NUM_FRONT_WEAK_SINGULARS	Nsg|Xtra	{MB}kse	NUM_FRONT_POSS_EN_OBL
NUM_FRONT_WEAK_SINGULARS	Nsg|Xtra	{MB}ksi	NUM_FRONT_CLIT_OPT	NUM_FRONT_CLIT_OPT
