new_para	lemma	stuff	gloss
N_TONGIT	tonki	tongit|NOUN|Nsg|Xnom	
N_SYÖMINGIT	syömingit	syömingit|NOUN|Npl|Xnom	eating party 
N_SYÖMINGIT	syöminki	syöminki|NOUN|Nsg|Xnom	
N_LÄNGET	länget	länget|NOUN|Npl|Xnom	some cowboy accessory thing 
N_LÄNGET	länki	länget|NOUN|Nsg|Xnom	
N_LASIT	lasit	lasit|NOUN|Npl|Xnom	glasses 
N_LASIT	lasi	lasit|NOUN|Nsg|Xnom	
N_BIKINIT	bikinit	bikinit|NOUN|Npl|Xnom	bikini 
N_BIKINIT	bikini	bikinit|NOUN|Nsg|Xnom	
N_LIIVIT	liivit	liivit|NOUN|Npl|Xnom	vest 
N_LIIVIT	liivi	liivit|NOUN|Nsg|Xnom	
N_HOPEAT	hopeat	hopeat|NOUN|Npl|Xnom	cutlery (silvers) 
N_HOPEAT	hopea	hopeat|NOUN|Nsg|Xnom	
N_TIET	tiet	tiet|NOUN|Npl|Xnom	roads 
N_TIET	tie	tiet|NOUN|Nsg|Xnom	
N_TYÖT	työt	työt|NOUN|Npl|Xnom	employment 
N_TYÖT	työ	työt|NOUN|Nsg|Xnom	
N_VANHEMMAT	vanhemmat	vanhemmat|NOUN|Npl|Xnom	parents 
N_VANHEMMAT	vanhempi	vanhemmat|NOUN|Nsg|Xnom	
N_ITÄMAAT	itämaat	itämaat|NOUN|Npl|Xnom	near east 
N_ITÄMAAT	itämaa	itämaat|NOUN|Nsg|Xnom	
N_PUUT	puut	puut|NOUN|Npl|Xnom	trees 
N_PUUT	puu	puut|NOUN|Nsg|Xnom	
N_HÄÄT	häät	häät|NOUN|Npl|Xnom	wedding 
N_HÄÄT	hää	häät|NOUN|Nsg|Xnom	
N_TALKOOT	talkoot	talkoot|NOUN|Npl|Xnom	house party 
N_TALKOOT	talkoo	talkoot|NOUN|Nsg|Xnom	
N_SAKSET	sakset	sakset|NOUN|Npl|Xnom	scissors 
N_SAKSET	saksi	sakset|NOUN|Nsg|Xnom	
N_RIPSET	ripset	ripset|NOUN|Npl|Xnom	eyebrows 
N_RIPSET	ripsi	ripset|NOUN|Nsg|Xnom	
N_KANNET	kannet	kannet|NOUN|Npl|Xnom	covers 
N_KANNET	kansi	kannet|NOUN|Nsg|Xnom	
N_VUODET	vuodet	vuodet|NOUN|Npl|Xnom	years 
N_VUODET	vuosi	vuodet|NOUN|Nsg|Xnom	
N_TOIMET	toimet	toimet|NOUN|Npl|Xnom	actions 
N_TOIMET	toimi	toimet|NOUN|Nsg|Xnom	
N_HÖYHENET	höyhenet	höyhen|NOUN|Npl|Xnom	feathers 
N_HÖYHENET	höyhen	höyhenet|NOUN|Nsg|Xnom	
N_ATERIMET	aterimet	aterimet|NOUN|Npl|Xnom	cutlery 
N_ATERIMET	aterin	aterimet|NOUN|Nsg|Xnom	
N_KERITSIMET	keritsimet	keritsimet|NOUN|Npl|Xnom	sheep razor thing 
N_KERITSIMET	keritsin	keritsimet|NOUN|Nsg|Xnom	
N_ANTIMET	antimet	antimet|NOUN|Npl|Xnom	offerings 
N_ANTIMET	annin	antimet|NOUN|Nsg|Xnom	
N_HOKSOTTIMET	hoksottimet	hoksottimet|NOUN|Npl|Xnom	smarts 
N_HOKSOTTIMET	hoksotin	hoksottimet|NOUN|Nsg|Xnom	
N_SYNNYTTIMET	synnyttimet	synnyttimet|NOUN|Npl|Xnom	ovaries 
N_SYNNYTTIMET	synnytin	synnyttimet|NOUN|Nsg|Xnom	
N_PUKIMET	pukimet	pukimet|NOUN|Npl|Xnom	clothes 
N_PUKIMET	puin	pukimet|NOUN|Nsg|Xnom	
N_IKENET	ikenet	ikenet|NOUN|Npl|Xnom	gums 
N_IKENET	ien	ikenet|NOUN|Nsg|Xnom	
N_LIITTOUTUNEET	liittoutuneet	liittoutuneet|NOUN|Npl|Xnom	allied 
N_LIITTOUTUNEET	liittoutunut	liittoutunut|NOUN|Nsg|Xnom	
N_RAPPUSET	rappuset	rappuset|NOUN|Npl|Xnom	stairs 
N_RAPPUSET	rappunen	rappuset|NOUN|Nsg|Xnom	
N_VIHKIÄISET	vihkiäiset	vihkiäiset|NOUN|Npl|Xnom	engagement 
N_VIHKIÄISET	vihkiäinen	vihkiäiset|NOUN|Nsg|Xnom	
N_VALJAAT	valjaat	valjaat|NOUN|Npl|Xnom	strap 
N_VALJAAT	valjas	valjaat|NOUN|Nsg|Xnom	
N_TIKKAAT	tikkaat	tikkaat|NOUN|Npl|Xnom	ladders 
N_TIKKAAT	tikas	tikkaat|NOUN|Nsg|Xnom	
N_RATTAAT	rattaat	rattaat|NOUN|Npl|Xnom	stroller 
N_RATTAAT	ratas	rattaat|NOUN|Nsg|Xnom	
N_RENKAAT	renkaat	renkaat|NOUN|Npl|Xnom	tires 
N_RENKAAT	rengas	renkaat|NOUN|Nsg|Xnom	
N_RYNTÄÄT	ryntäät	ryntäät|NOUN|Npl|Xnom	breasts 
N_RYNTÄÄT	rynnäs	ryntäät|NOUN|Nsg|Xnom	
N_HYNTTYYT	hynttyyt	hynttyyt|NOUN|Npl|Xnom	clothes 
N_HYNTTYYT	hyntys	hynttyyt|NOUN|Nsg|Xnom	
N_RYNTTYYT	rynttyyt	rynttyyt|NOUN|Npl|Xnom	rags 
N_RYNTTYYT	ryntys	rynttyyt|NOUN|Nsg|Xnom	
N_MALTAAT	maltaat	maltaat|NOUN|Npl|Xnom	hops 
N_MALTAAT	mallas	maltaat|NOUN|Nsg|Xnom	
N_PORTAAT	portaat	portaat|NOUN|Npl|Xnom	stairs 
N_PORTAAT	porras	portaat|NOUN|Nsg|Xnom	
N_SERKUKSET	serkukset	serkukset|NOUN|Npl|Xnom	cousins 
N_SERKUKSET	serkus	serkukset|NOUN|Nsg|Xnom	
N_YSTÄVYKSET	ystävykset	ystävykset|NOUN|Npl|Xnom	friends 
N_YSTÄVYKSET	ystävys	ystävykset|NOUN|Nsg|Xnom	
N_OIKEUDET	oikeudet	oikeudet|NOUN|Npl|Xnom	rights 
N_OIKEUDET	oikeus	oikeudet|NOUN|Nsg|Xnom	
N_KAMPPEET	kamppeet	kamppeet|NOUN|Npl|Xnom	equipment 
N_KAMPPEET	kampe	kamppeet|NOUN|Nsg|Xnom	
N_HYNTTEET	hyntteet	hyntteet|NOUN|Npl|Xnom	clothes 
N_HYNTTEET	hynte	hyntteet|NOUN|Nsg|Xnom	
N_PUKEET	pukeet	pukeet|NOUN|Npl|Xnom	clothes 
N_PUKEET	pue	pukeet|NOUN|Nsg|Xnom	
N_KUULOKKEET	kuulokkeet	kuulokkeet|NOUN|Npl|Xnom	earphones 
N_KUULOKKEET	kuuloke	kuulokkeet|NOUN|Nsg|Xnom	
N_VAATTEET	vaatteet	vaatteet|NOUN|Npl|Xnom	clothes 
N_VAATTEET	vaate	vaatteet|NOUN|Nsg|Xnom	
N_PEITTEET	peitteet	peitteet|NOUN|Npl|Xnom	covers 
N_PEITTEET	peite	peitteet|NOUN|Nsg|Xnom	
N_SUHTEET	suhteet	suhteet|NOUN|Npl|Xnom	relations 
N_SUHTEET	suhde	suhteet|NOUN|Nsg|Xnom	
N_LAUTEET	lauteet	lauteet|NOUN|Npl|Xnom	sitting bench in sauna 
N_LAUTEET	laude	lauteet|NOUN|Nsg|Xnom	
N_SÄTEET	säteet	säteet|NOUN|Npl|Xnom	rays 
N_SÄTEET	säde	säteet|NOUN|Nsg|Xnom	
N_SITEET	siteet	siteet|NOUN|Npl|Xnom	restraints 
N_SITEET	side	siteet|NOUN|Nsg|Xnom	
N_TARPEET	tarpeet	tarpeet|NOUN|Npl|Xnom	necessities 
N_TARPEET	tarve	tarpeet|NOUN|Nsg|Xnom	
N_HIUTALEET	hiutaleet	hiutaleet|NOUN|Npl|Xnom	flakes 
N_HIUTALEET	hiutale	hiutaleet|NOUN|Nsg|Xnom	
N_ALKEET	alkeet	alkeet|NOUN|Npl|Xnom	basics 
N_ALKEET	alje	alkeet|NOUN|Nsg|Xnom	
N_PERKEET	perkeet	perkeet|NOUN|Npl|Xnom	fish scales and guts 
N_PERKEET	perje	perkeet|NOUN|Nsg|Xnom	
N_POJAT	pojat	pojat|NOUN|Npl|Xnom	boys 
N_POJAT	poika	pojat|NOUN|Nsg|Xnom	
NUM	kaksikymmentäkolmetuhatta	kaksi|NUMERAL|CARDINAL|Nsg|Nom|Bc|kymmenen|NUMERAL|CARDINAL|Nsg|Xpar|Bc|kolme|NUMERAL|CARDINAL|Nsg|Xnom|Bc|tuhat|NUMERAL|CARDINAL|Nsg|Xpar	23,000 
NUM	kahdessadasneljäs	kahdes|NUMERAL|ORDINAL|Nsg|Nom|Bc|sadas|NUMERAL|ORDINAL|Nsg|Xnom|Bc|neljäs|NUMERAL|ORDINAL|Nsg|Xnom	204rd 
NUM	viitisenkymmentä	viitisen|Num|Bc|kymmentä	50-ish 
NUM_CARD_ALL	yksi	yksi|NUMERAL|CARDINAL|Nsg|Xnom	one 
NUM_CARD_ALL	viidelle	viisi|NUMERAL|CARDINAL|Nsg|Xall	five 
NUM_CARD_ALL	tuhatta	tuhat|NUMERAL|CARDINAL|Nsg|Xpar	thousand 
NUM_CARD_SUFFIX	viisikymmentä	viisi|NUMERAL|CARDINAL|Nsg|Nom|Bc|kymmentä	
NUM_CARD_SUFFIX	neljäsataatuhatta	neljä|NUMERAL|CARDINAL|Nsg|Nom|Bc|sata|NUMERAL|CARDINAL|Nsg|Xpar|Bc|tuhatta	
NUM_ORD_ALL	neljäs	neljäs|NUMERAL|ORDINAL|Nsg|Xnom	
NUM_ORD_ALL	viidennelle	viides|NUMERAL|ORDINAL|Nsg|Xall	
NUM_ORD_ALL	tuhannetta	tuhannes|NUMERAL|ORDINAL|Nsg|Xpar	
NUM_ORD_SUFFIX	viideskymmenes	viides|NUMERAL|ORDINAL|Nsg|Nom|Bc|kymmenes	
NUM_ORD_SUFFIX	neljässadastuhannes	neljäs|NUMERAL|ORDINAL|Nsg|Nom|Bc|sadas|NUMERAL|ORDINAL|Nsg|Xnom|Bc|tuhannes	
NUM_OTHERS	viitisenkymmentä	viitisen|Num|Bc|kymmentä	
NUM_OTHERS	puolikymmentä	puolikymmentä|NUMERAL|Nsg|Xnom	
NUM_YKSI	yksi	yksi|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_YKSI	yhteen	yksi|NUMERAL|CARDINAL|Nsg|Xill	
NUM_YKSI	yhtenä	yksi|NUMERAL|CARDINAL|Nsg|Xess	
NUM_YKSI	yhdessä	yksi|NUMERAL|CARDINAL|Nsg|Xine	
NUM_YKSI	yhtä	yksi|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_YKSI	yksiä	yksi|NUMERAL|CARDINAL|Npl|Xpar	
NUM_YKSI	yksien	yksi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_YKSI	yksiin	yksi|NUMERAL|CARDINAL|Npl|Xill	
NUM_YKSI	yksinä	yksi|NUMERAL|CARDINAL|Npl|Xess	
NUM_YKSI	yksissä	yksi|NUMERAL|CARDINAL|Npl|Xine	
NUM_KAKSI	kaksi	kaksi|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_KAKSI	kahteen	kaksi|NUMERAL|CARDINAL|Nsg|Xill	
NUM_KAKSI	kahtena	kaksi|NUMERAL|CARDINAL|Nsg|Xess	
NUM_KAKSI	kahdessa	kaksi|NUMERAL|CARDINAL|Nsg|Xine	
NUM_KAKSI	kahta	kaksi|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_KAKSI	kaksia	kaksi|NUMERAL|CARDINAL|Npl|Xpar	
NUM_KAKSI	kaksien	kaksi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KAKSI	kaksiin	kaksi|NUMERAL|CARDINAL|Npl|Xill	
NUM_KAKSI	kaksina	kaksi|NUMERAL|CARDINAL|Npl|Xess	
NUM_KAKSI	kaksissa	kaksi|NUMERAL|CARDINAL|Npl|Xine	
NUM_KOLME	kolme	kolme|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_KOLME	kolmeen	kolme|NUMERAL|CARDINAL|Nsg|Xill	
NUM_KOLME	kolmena	kolme|NUMERAL|CARDINAL|Nsg|Xess	
NUM_KOLME	kolmessa	kolme|NUMERAL|CARDINAL|Nsg|Xine	
NUM_KOLME	kolmea	kolme|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_KOLME	kolmia	kolme|NUMERAL|CARDINAL|Npl|Xpar	
NUM_KOLME	kolmien	kolme|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KOLME	kolmiin	kolme|NUMERAL|CARDINAL|Npl|Xill	
NUM_KOLME	kolmina	kolme|NUMERAL|CARDINAL|Npl|Xess	
NUM_KOLME	kolmissa	kolme|NUMERAL|CARDINAL|Npl|Xine	
NUM_NELJÄ	neljä	neljä|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_NELJÄ	neljää	neljä|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_NELJÄ	neljään	neljä|NUMERAL|CARDINAL|Nsg|Xill	
NUM_NELJÄ	neljänä	neljä|NUMERAL|CARDINAL|Nsg|Xess	
NUM_NELJÄ	neljässä	neljä|NUMERAL|CARDINAL|Nsg|Xine	
NUM_NELJÄ	neljiä	neljä|NUMERAL|CARDINAL|Npl|Xpar	
NUM_NELJÄ	neljien	neljä|NUMERAL|CARDINAL|Npl|Xgen	
NUM_NELJÄ	neljiin	neljä|NUMERAL|CARDINAL|Npl|Xill	
NUM_NELJÄ	neljinä	neljä|NUMERAL|CARDINAL|Npl|Xess	
NUM_NELJÄ	neljissä	neljä|NUMERAL|CARDINAL|Npl|Xine	
NUM_NELJÄ	neljäin	neljä|NUMERAL|CARDINAL|Npl|Xgen|Urare	
NUM_VIISI	viisi	viisi|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_VIISI	viiteen	viisi|NUMERAL|CARDINAL|Nsg|Xill	
NUM_VIISI	viitenä	viisi|NUMERAL|CARDINAL|Nsg|Xess	
NUM_VIISI	viidessä	viisi|NUMERAL|CARDINAL|Nsg|Xine	
NUM_VIISI	viisinä	viisi|NUMERAL|CARDINAL|Npl|Xess	
NUM_VIISI	viisissä	viisi|NUMERAL|CARDINAL|Npl|Xine	
NUM_VIISI	viittä	viisi|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_VIISI	viitten	viisi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_VIISI	viisiä	viisi|NUMERAL|CARDINAL|Npl|Xpar	
NUM_VIISI	viisien	viisi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_VIISI	viisiin	viisi|NUMERAL|CARDINAL|Npl|Xill	
NUM_KUUSI	kuusi	kuusi|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_KUUSI	kuutena	kuusi|NUMERAL|CARDINAL|Nsg|Xess	
NUM_KUUSI	kuudessa	kuusi|NUMERAL|CARDINAL|Nsg|Xine	
NUM_KUUSI	kuusina	kuusi|NUMERAL|CARDINAL|Npl|Xess	
NUM_KUUSI	kuusissa	kuusi|NUMERAL|CARDINAL|Npl|Xine	
NUM_KUUSI	kuutta	kuusi|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_KUUSI	kuutten	kuusi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KUUSI	kuusia	kuusi|NUMERAL|CARDINAL|Npl|Xpar	
NUM_KUUSI	kuusien	kuusi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KUUSI	kuusiin	kuusi|NUMERAL|CARDINAL|Npl|Xill	
NUM_KAHDEKSAN	kahdeksan	kahdeksan|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_KAHDEKSAN	kahdeksaa	kahdeksan|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_KAHDEKSAN	kahdeksaan	kahdeksan|NUMERAL|CARDINAL|Nsg|Xill	
NUM_KAHDEKSAN	kahdeksassa	kahdeksan|NUMERAL|CARDINAL|Nsg|Xine	
NUM_KAHDEKSAN	kahdeksana	kahdeksan|NUMERAL|CARDINAL|Nsg|Xess	
NUM_KAHDEKSAN	kahdeksia	kahdeksan|NUMERAL|CARDINAL|Npl|Xpar	
NUM_KAHDEKSAN	kahdeksien	kahdeksan|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KAHDEKSAN	kahdeksiin	kahdeksan|NUMERAL|CARDINAL|Npl|Xill	
NUM_KAHDEKSAN	kahdeksissa	kahdeksan|NUMERAL|CARDINAL|Npl|Xine	
NUM_KAHDEKSAN	kahdeksina	kahdeksan|NUMERAL|CARDINAL|Npl|Xess	
NUM_KAHDEKSAN	kahdeksain	kahdeksan|NUMERAL|CARDINAL|Npl|Xgen|Urare	
NUM_YHDEKSÄN	yhdeksän	yhdeksän|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_YHDEKSÄN	yhdeksää	yhdeksän|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_YHDEKSÄN	yhdeksään	yhdeksän|NUMERAL|CARDINAL|Nsg|Xill	
NUM_YHDEKSÄN	yhdeksässä	yhdeksän|NUMERAL|CARDINAL|Nsg|Xine	
NUM_YHDEKSÄN	yhdeksänä	yhdeksän|NUMERAL|CARDINAL|Nsg|Xess	
NUM_YHDEKSÄN	yhdeksiä	yhdeksän|NUMERAL|CARDINAL|Npl|Xpar	
NUM_YHDEKSÄN	yhdeksien	yhdeksän|NUMERAL|CARDINAL|Npl|Xgen	
NUM_YHDEKSÄN	yhdeksissä	yhdeksän|NUMERAL|CARDINAL|Npl|Xine	
NUM_YHDEKSÄN	yhdeksinä	yhdeksän|NUMERAL|CARDINAL|Npl|Xess	
NUM_YHDEKSÄN	yhdeksäin	yhdeksän|NUMERAL|CARDINAL|Npl|Xgen|Urare	
NUM_KYMMENEN	kymmenen	kymmenen|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_KYMMENEN	kymmeneen	kymmenen|NUMERAL|CARDINAL|Nsg|Xill	
NUM_KYMMENEN	kymmenenä	kymmenen|NUMERAL|CARDINAL|Nsg|Xess	
NUM_KYMMENEN	kymmenessä	kymmenen|NUMERAL|CARDINAL|Nsg|Xine	
NUM_KYMMENEN	kymmentä	kymmenen|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_KYMMENEN	kymmenten	kymmenen|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KYMMENEN	kymmenien	kymmenen|NUMERAL|CARDINAL|Npl|Xgen	
NUM_KYMMENEN	kymmeniin	kymmenen|NUMERAL|CARDINAL|Npl|Xill	
NUM_KYMMENEN	kymmenissä	kymmenen|NUMERAL|CARDINAL|Npl|Xine	
NUM_KYMMENEN	kymmeninä	kymmenen|NUMERAL|CARDINAL|Npl|Xess	
NUM_SATA	sata	sata|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_SATA	satana	sata|NUMERAL|CARDINAL|Nsg|Xess	
NUM_SATA	sadassa	sata|NUMERAL|CARDINAL|Nsg|Xine	
NUM_SATA	sataan	sata|NUMERAL|CARDINAL|Nsg|Xill	
NUM_SATA	sataa	sata|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_SATA	satojen	sata|NUMERAL|CARDINAL|Npl|Xgen	
NUM_SATA	satoihin	sata|NUMERAL|CARDINAL|Npl|Xill	
NUM_SATA	sadoissa	sata|NUMERAL|CARDINAL|Npl|Xine	
NUM_SATA	satoina	sata|NUMERAL|CARDINAL|Npl|Xess	
NUM_TUHAT	tuhat	tuhat|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_TUHAT	tuhanteen	tuhat|NUMERAL|CARDINAL|Nsg|Xill	
NUM_TUHAT	tuhantena	tuhat|NUMERAL|CARDINAL|Nsg|Xess	
NUM_TUHAT	tuhannessa	tuhat|NUMERAL|CARDINAL|Nsg|Xine	
NUM_TUHAT	tuhansien	tuhat|NUMERAL|CARDINAL|Npl|Xgen	
NUM_TUHAT	tuhatta	tuhat|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_TUHAT	tuhansia	tuhat|NUMERAL|CARDINAL|Npl|Xpar	
NUM_TUHAT	tuhansien	tuhat|NUMERAL|CARDINAL|Npl|Xgen	
NUM_TUHAT	tuhansiin	tuhat|NUMERAL|CARDINAL|Npl|Xill	
NUM_TUHAT	tuhansina	tuhat|NUMERAL|CARDINAL|Npl|Xess	
NUM_TUHAT	tuhansissa	tuhat|NUMERAL|CARDINAL|Npl|Xine	
NUM_MILJOONA	miljoona	miljoona|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_MILJOONA	miljoonana	miljoona|NUMERAL|CARDINAL|Nsg|Xess	
NUM_MILJOONA	miljoonassa	miljoona|NUMERAL|CARDINAL|Nsg|Xine	
NUM_MILJOONA	miljoonaa	miljoona|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_MILJOONA	miljoonaan	miljoona|NUMERAL|CARDINAL|Nsg|Xill	
NUM_MILJOONA	miljoonia	miljoona|NUMERAL|CARDINAL|Npl|Xpar	
NUM_MILJOONA	miljoonien	miljoona|NUMERAL|CARDINAL|Npl|Xgen	
NUM_MILJOONA	miljooniin	miljoona|NUMERAL|CARDINAL|Npl|Xill	
NUM_MILJOONA	miljoonissa	miljoona|NUMERAL|CARDINAL|Npl|Xine	
NUM_MILJOONA	miljoonina	miljoona|NUMERAL|CARDINAL|Npl|Xess	
NUM_MILJARDI	miljardi	miljardi|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_MILJARDI	miljardina	miljardi|NUMERAL|CARDINAL|Nsg|Xess	
NUM_MILJARDI	miljardissa	miljardi|NUMERAL|CARDINAL|Nsg|Xine	
NUM_MILJARDI	miljardeina	miljardi|NUMERAL|CARDINAL|Npl|Xess	
NUM_MILJARDI	miljardeissa	miljardi|NUMERAL|CARDINAL|Npl|Xine	
NUM_MILJARDI	miljardia	miljardi|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_MILJARDI	miljardiin	miljardi|NUMERAL|CARDINAL|Nsg|Xill	
NUM_MILJARDI	miljardeja	miljardi|NUMERAL|CARDINAL|Npl|Xpar	
NUM_MILJARDI	miljardien	miljardi|NUMERAL|CARDINAL|Npl|Xgen	
NUM_MILJARDI	miljardeihin	miljardi|NUMERAL|CARDINAL|Npl|Xill	
NUM_GOOGOL	Googol	Googol|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_PARI	pari	pari|NUMERAL|CARDINAL|Nsg|Xnom	
NUM_PARI	parina	pari|NUMERAL|CARDINAL|Nsg|Xess	
NUM_PARI	parissa	pari|NUMERAL|CARDINAL|Nsg|Xine	
NUM_PARI	pareissa	pari|NUMERAL|CARDINAL|Npl|Xine	
NUM_PARI	pareina	pari|NUMERAL|CARDINAL|Npl|Xess	
NUM_PARI	paria	pari|NUMERAL|CARDINAL|Nsg|Xpar	
NUM_PARI	pareja	pari|NUMERAL|CARDINAL|Npl|Xpar	
NUM_PARI	parien	pari|NUMERAL|CARDINAL|Npl|Xgen	
NUM_PARI	pareihin	pari|NUMERAL|CARDINAL|Npl|Xill	
NUM_PARI	pariin	pari|NUMERAL|CARDINAL|Nsg|Xill	
NUM_ENSIMMÄINEN	ensimmäinen	ensimmäinen|NUMERAL|ORDINAL|Nsg|Xnom	
NUM_ENSIMMÄINEN	ensimmäisenä	ensimmäinen|NUMERAL|ORDINAL|Nsg|Xess	
NUM_ENSIMMÄINEN	ensimmäisessä	ensimmäinen|NUMERAL|ORDINAL|Nsg|Xine	
NUM_ENSIMMÄINEN	ensimmäistä	ensimmäinen|NUMERAL|ORDINAL|Nsg|Xpar	
NUM_ENSIMMÄINEN	ensimmäisten	ensimmäinen|NUMERAL|ORDINAL|Npl|Xgen	
NUM_ENSIMMÄINEN	ensimmäisiä	ensimmäinen|NUMERAL|ORDINAL|Npl|Xpar	
NUM_ENSIMMÄINEN	ensimmäisiin	ensimmäinen|NUMERAL|ORDINAL|Npl|Xill	
NUM_ENSIMMÄINEN	ensimmäisinä	ensimmäinen|NUMERAL|ORDINAL|Npl|Xess	
NUM_ENSIMMÄINEN	ensimmäisissä	ensimmäinen|NUMERAL|ORDINAL|Npl|Xine	
NUM_TOINEN	toinen	toinen|NUMERAL|ORDINAL|Nsg|Xnom	
NUM_TOINEN	toiseen	toinen|NUMERAL|ORDINAL|Nsg|Xill	
NUM_TOINEN	toista	toinen|NUMERAL|ORDINAL|Nsg|Xpar	
NUM_TOINEN	toisten	toinen|NUMERAL|ORDINAL|Npl|Xgen	
NUM_TOINEN	toisien	toinen|NUMERAL|ORDINAL|Npl|Xgen	
NUM_TOINEN	toisia	toinen|NUMERAL|ORDINAL|Npl|Xpar	
NUM_TOINEN	toisiin	toinen|NUMERAL|ORDINAL|Npl|Xill	
NUM_TOINEN	toisena	toinen|NUMERAL|ORDINAL|Nsg|Xess	
NUM_TOINEN	toisessa	toinen|NUMERAL|ORDINAL|Nsg|Xine	
NUM_TOINEN	toisissa	toinen|NUMERAL|ORDINAL|Npl|Xine	
NUM_TOINEN	toisina	toinen|NUMERAL|ORDINAL|Npl|Xess	
NUM_KOLMAS	kolmas	kolmas|NUMERAL|ORDINAL|Nsg|Xnom	
NUM_KOLMAS	kolmantena	kolmas|NUMERAL|ORDINAL|Nsg|Xess	
NUM_KOLMAS	kolmannessa	kolmas|NUMERAL|ORDINAL|Nsg|Xine	
NUM_KOLMAS	kolmanteen	kolmas|NUMERAL|ORDINAL|Nsg|Xill	
NUM_KOLMAS	kolmatta	kolmas|NUMERAL|ORDINAL|Nsg|Xpar	
NUM_KOLMAS	kolmansia	kolmas|NUMERAL|ORDINAL|Npl|Xpar	
NUM_KOLMAS	kolmansien	kolmas|NUMERAL|ORDINAL|Npl|Xgen	
NUM_KOLMAS	kolmansissa	kolmas|NUMERAL|ORDINAL|Npl|Xine	
NUM_KOLMAS	kolmansina	kolmas|NUMERAL|ORDINAL|Npl|Xess	
NUM_NELJÄS	neljäs	neljäs|NUMERAL|ORDINAL|Nsg|Xnom	
NUM_NELJÄS	neljänteen	neljäs|NUMERAL|ORDINAL|Nsg|Xill	
NUM_NELJÄS	neljäntenä	neljäs|NUMERAL|ORDINAL|Nsg|Xess	
NUM_NELJÄS	neljännessä	neljäs|NUMERAL|ORDINAL|Nsg|Xine	
NUM_NELJÄS	neljättä	neljäs|NUMERAL|ORDINAL|Nsg|Xpar	
NUM_NELJÄS	neljänsiä	neljäs|NUMERAL|ORDINAL|Npl|Xpar	
NUM_NELJÄS	neljänsien	neljäs|NUMERAL|ORDINAL|Npl|Xgen	
NUM_NELJÄS	neljänsiin	neljäs|NUMERAL|ORDINAL|Npl|Xill	
NUM_NELJÄS	neljänsissä	neljäs|NUMERAL|ORDINAL|Npl|Xine	
NUM_NELJÄS	neljänsinä	neljäs|NUMERAL|ORDINAL|Npl|Xess	
PCLE	ahaa	ahaa|PARTICLE	
PCLE	edes	edes|PARTICLE	
ADP	alta	alta|PARTICLE|ADPOSITION|POSTPOSITION	
ADP	alleen	alle|PARTICLE|ADPOSITION|POSTPOSITION|Osg3	
ADP	irti	irti|PARTICLE|ADPOSITION|PREPOSITION	
ADP	irtikö	irti|PARTICLE|ADPOSITION|PREPOSITION|Qko	
PREFIX	alabanaani	ala|NOUN|Pref|Bc|banaani|NOUN|Nsg|Xnom	lower banana 
PREFIX	erikoistyyppi	erikois|NOUN|Pref|Bc|tyyppi|NOUN|Nsg|Xnom	special guy 
PRON	minä	minä|PRONOUN|PERSONAL|Nsg|Xnom	me 
PRON	sinut	sinä|PRONOUN|PERSONAL|Nsg|Xacc	
PRON	heille	he|PRONOUN|PERSONAL|Npl|Xall	
PRON	tämä	tämä|PRONOUN|DEMONSTRATIVE|Nsg|Xnom	
PRON	tuolle	tuo|PRONOUN|DEMONSTRATIVE|Nsg|Xall	
PRON	kuka	kuka|PRONOUN|INTERROGATIVE|Nsg|Xnom	who 
