new_para	upos	pos	kotus_tn	kotus_av	plurale_tantum	grade_dir	harmony	stem_vowel	stem_diphthong	possessive	clitics
NUM_51kahdeksanseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksanseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksantuhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksanundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksanundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksanviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksanyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaskymmenes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasneljästtä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksaspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksassadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksassentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksassentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksastuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeksasyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdeskymmenes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesneljästtä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdespiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdespiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdessadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdessentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdessentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdestuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kahdesyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksibiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksibiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksidekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksidekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikvadriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikvadriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikvintiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikvintiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksikymmentä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksimiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksimiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksineljättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksinoniljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksinoniljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksioktiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksioktiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksipiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksipiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksisataa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksisentiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksisentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksitsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksituhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kaksiyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaskymmenes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasneljättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaspiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmaspiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmassadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmassentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmassentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastredekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastredekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastsiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastsiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmastuhannes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasundekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasundekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmasyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmebiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmebiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmedekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmedekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeduodekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeduodekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekvadriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekvadriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekvintiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekvintiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmekymmentä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmemiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmemiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeneljättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmenoniljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmenoniljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeoktiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeoktiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmepiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmepiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmesataa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmesentiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmesentiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeseptiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeseptiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetredekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetredekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetriljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetriljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetsiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetsiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmetuhatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeundekiljardia	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeundekiljoonaa	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeviidettä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kolmeyhdeksättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesbiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesbiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesdekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesdekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesduodekiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesduodekiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskahdeksatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskolmatta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskuudetta	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskvadriljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskvadriljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskvintiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskvintiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudeskymmenes	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesmiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesmiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesneljästtä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesnoniljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesnoniljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesoktiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesoktiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudespiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudespiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudessadas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesseitsemättä	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudessentiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudessentiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesseptiljardis	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudesseptiljoonas	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
NUM_51kuudestoista	NUM	NUMERAL	51	None	False	weaken	back	None	None	False	False
