lemma	homonym	plurale_tantum
Kalkut	1	obligatory
Kallajärvet	1	obligatory
Kallan sillat	1	obligatory
Kalle-Erkin jängät	1	obligatory
Kalleinsaaret	1	obligatory
Kalle-Kustaan kalliot	1	obligatory
Kallenlammet	1	obligatory
Kallenmunat	1	obligatory
Kalliiset	1	obligatory
Kallioaavankankaat	1	obligatory
kallioimarrekasvi	1	common
Kallioiset	1	obligatory
Kalliojärvenkalliot	1	obligatory
Kalliojärvensaaret	1	obligatory
Kalliojärvenvuoret	1	obligatory
Kalliojärvet	1	obligatory
Kalliokarinhellit	1	obligatory
Kalliokarit	1	obligatory
Kalliokeronsaarekkeet	1	obligatory
Kalliokorvenkalliot	1	obligatory
Kalliokummut	1	obligatory
Kalliolahdet	1	obligatory
Kalliolammit	1	obligatory
kalliolintu	1	common
Kallioluodot	1	obligatory
Kalliomaat	1	obligatory
Kalliomäenpellot	1	obligatory
Kalliomäet	1	obligatory
Kallioniemensaaret	1	obligatory
Kallioniemet	1	obligatory
Kallionkankaat	1	obligatory
Kalliopudat	1	obligatory
Kalliorakennus-Yhtiöt	1	obligatory
Kalliorannankalliot	1	obligatory
Kalliosaaret	1	obligatory
Kalliosuonkankaat	1	obligatory
kalliovallabi	1	common
kallis	2	common
Kallolammit	1	obligatory
Kallosaaret	1	obligatory
Kallotpyötinkalliot	1	obligatory
Kallovuomansaariot	1	obligatory
Kallunrievunlammit	1	obligatory
Kallunsuot	1	obligatory
Kalmakaltionjärvet	1	obligatory
Kalmalammit	1	obligatory
Kalmaluodot	1	obligatory
Kalmansaaret	1	obligatory
Kalmanvuoret	1	obligatory
Kalmarsuonkalliot	1	obligatory
Kalmasaaret	1	obligatory
Kalmastonkalliot	1	obligatory
Kalmonsaaret	1	obligatory
Kalmosaaret	1	obligatory
Kalmuskärrinriutat	1	obligatory
Kalokkakivet	1	obligatory
kalpaveljekset	1	obligatory
kalsarit	1	obligatory
Kalsaset	1	obligatory
kalsongit	1	obligatory
kalterit	1	obligatory
Kaltiolammit	1	obligatory
Kaltiopohjat	1	obligatory
Kaltiot	1	obligatory
Kaltiovuomankummut	1	obligatory
Kaltit	1	obligatory
Kaltonharjut	1	obligatory
Kaltonkankaat	1	obligatory
kaluste	1	common
Kaluvuoret	1	obligatory
Kalvitsan Urheilijat	1	obligatory
Kamalansaaret	1	obligatory
Kamalasaaret	1	obligatory
kamelieläin	1	common
kamferitipat	1	obligatory
Kampalammet	1	obligatory
kampasaniainen	1	common
kampasaniaiskasvi	1	common
kampasauramo	1	common
kampe	1	common
Kampelat	1	obligatory
Kampinsaaret	1	obligatory
kamppeet	1	obligatory
kamppiaiset	1	obligatory
kampsut	1	obligatory
Kampuransärkät	1	obligatory
Kamukankaat	1	obligatory
kanadanpyyt	1	obligatory
Kanahaankankaat	1	obligatory
Kanahaudat	1	obligatory
Kanakarit	1	obligatory
Kanalahdenkalliot	1	obligatory
Kanamäenniitut	1	obligatory
Kanariansaaret	1	obligatory
Kanasaaret	1	obligatory
Kanasenkankaat	1	obligatory
Kanasenniityt	1	obligatory
Kanastenpellot	1	obligatory
Kanavanpalot	1	obligatory
Kanavanvarsiniityt	1	obligatory
Kanavasaaret	1	obligatory
Kanelisaaret	1	obligatory
kanervamyyrä	1	common
Kangasharjut	1	obligatory
Kangaslahdet	1	obligatory
Kangaslammit	1	obligatory
Kangasluodot	1	obligatory
Kangasniityt	1	obligatory
Kangas-Ollin saaret	1	obligatory
kangaspuut	1	obligatory
Kangaspäänrannat	1	obligatory
Kangas-Rakitsat	1	obligatory
Kangassaaret	1	obligatory
Kangastenkurut	1	obligatory
Kanikkakarvot	1	obligatory
Kaniluodot	1	obligatory
Kanisaaret	1	obligatory
Kankaanjärvet	1	obligatory
Kankaanlevonkalliot	1	obligatory
Kankaanourut	1	obligatory
Kankaanpellot	1	obligatory
Kankaanpäänmäet	1	obligatory
Kankaanrinteet	1	obligatory
Kankaantakaisenlammit	1	obligatory
Kankaantakasenlammit	1	obligatory
Kankaantakaset	1	obligatory
Kankiahonpellot	1	obligatory
kankikuolaimet	1	obligatory
Kankilamminmäet	1	obligatory
Kankkuset	1	obligatory
Kankulalammit	1	obligatory
Kannaansaaret	1	obligatory
kannakasvi	1	common
Kannaksensaaret	1	obligatory
Kannanlammit	1	obligatory
Kannaslammit	1	obligatory
Kannassaaret	1	obligatory
kannin	1	common
Kanninkalliot	1	obligatory
Kannistonpellot	1	obligatory
Kannonsaaret	1	obligatory
kannukasvi	1	common
Kannunvalajat	1	obligatory
Kannuslammit	1	obligatory
Kannusojanvitikot	1	obligatory
Kannussaaret	1	obligatory
Kannusvuoret	1	obligatory
Kansakoulunmäet	1	obligatory
Kansalais- ja Työväenopistojen Rehtorit	1	obligatory
kansalaisillalliset	1	obligatory
kansalaispäivälliset	1	obligatory
Kansallinen koululaisliitto – Minit	1	obligatory
kansankäräjät	1	obligatory
Kansanpellot	1	obligatory
Kansantaloustieteen opiskelijat	1	obligatory
Kansselkivet	1	obligatory
Kanssoinpellot	1	obligatory
kantaosake	1	common
Kanteleluodot	1	obligatory
Kantelesaaret	1	obligatory
Kantellinsaaret	1	obligatory
Kantokallionmäet	1	obligatory
Kantokosket	1	obligatory
Kantoniitut	1	obligatory
Kantosuonkalliot	1	obligatory
Kanttikivet	1	obligatory
Kantturasaaret	1	obligatory
Kantturilammet	1	obligatory
kanukkakasvi	1	common
Kanunginsaaret	1	obligatory
Kanunkankaat	1	obligatory
Kanunsärkät	1	obligatory
Kapakarit	1	obligatory
Kapakkakalliot	1	obligatory
Kapalokarit	1	obligatory
Kapaluodot	1	obligatory
Kapasaaret	1	obligatory
Kapavuoret	1	obligatory
Kapeatharjut	1	obligatory
Kapeensaaret	1	obligatory
Kapeimmanmäet	1	obligatory
Kaperonnevankurkut	1	obligatory
kapinkultiaiset	1	obligatory
kapiot	1	obligatory
Kappernenänkummut	1	obligatory
Kappervaarat	1	obligatory
Kappikydöt	1	obligatory
kapriskasvi	1	common
Kapsanniityt	1	obligatory
Kapsunkankaat	1	obligatory
Kaptukaislammit	1	obligatory
Kapuharjut	1	obligatory
Kapulaportaat	1	obligatory
kapusiiniapina	1	common
Kapustakosket	1	obligatory
Kapustakummut	1	obligatory
Kapustalammit	1	obligatory
kapybarat	1	obligatory
Karahkasaaret	1	obligatory
karaiitti	1	common
Karalammit	1	obligatory
Karankakankaat	1	obligatory
kardinaaliahven	1	common
Karekkijärvet	1	obligatory
Karetinsaaret	1	obligatory
Karhilammit	1	obligatory
Karhinkalliot	1	obligatory
Karhinnummet	1	obligatory
Karholanmäet	1	obligatory
Karho-ojanniityt	1	obligatory
Karhuaavansaaret	1	obligatory
Karhukalliot	1	obligatory
Karhukankaat	1	obligatory
Karhu-Kissat	1	obligatory
Karhukivet	1	obligatory
Karhuklopit	1	obligatory
Karhukorvenlähteet	1	obligatory
Karhukorvet	1	obligatory
Karhukoskenkalliot	1	obligatory
Karhukummut	1	obligatory
Karhukunnaat	1	obligatory
Karhukurut	1	obligatory
Karhulahdenniityt	1	obligatory
Karhulamminkankaat	1	obligatory
Karhulammit	1	obligatory
Karhulan Katajaiset	1	obligatory
Karhulan Lamposaaret	1	obligatory
Karhulan Urheilijat	1	obligatory
Karhulan Veikot	1	obligatory
Karhun Pojat	1	obligatory
Karhunkivet	1	obligatory
Karhunkukkulat	1	obligatory
Karhunkämmenet	1	obligatory
karhunpeijaiset	1	obligatory
Karhunpesäkummut	1	obligatory
Karhunpesäsaaret	1	obligatory
Karhunpesät	1	obligatory
Karhunpääsaaret	1	obligatory
Karhunsaarennot	1	obligatory
Karhunsaaret	1	obligatory
Karhunvuoret	1	obligatory
Karhuojankankaat	1	obligatory
Karhupalot	1	obligatory
Karhuriutat	1	obligatory
Karhurompaanlammit	1	obligatory
Karhusaaret	1	obligatory
Karhuselät	1	obligatory
Karhusuonsaaret	1	obligatory
Karhusuot	1	obligatory
Karhusärkät	1	obligatory
Karhutievat	1	obligatory
Karhuvaarat	1	obligatory
Karhuvuoret	1	obligatory
Karigaslammet	1	obligatory
Karijänkänharjut	1	obligatory
Karijärvenniityt	1	obligatory
Karikivet	1	obligatory
Karikolot	1	obligatory
Karinahonkalliot	1	obligatory
Kariniemenkarit	1	obligatory
Kariniemet	1	obligatory
Karinsaaret	1	obligatory
Karisaaret	1	obligatory
Karit	1	obligatory
Karja-aronlammit	1	obligatory
Karjakalliot	1	obligatory
Karjalaisenlammit	1	obligatory
Karjalaisentievat	1	obligatory
Karjalaistenpellot	1	obligatory
Karjalammit	1	obligatory
Karjalankosket	1	obligatory
Karjalanlammit	1	obligatory
Karjalanniemet	1	obligatory
karjankellot	1	obligatory
Karjansillat	1	obligatory
Karjasillat	1	obligatory
Karjelijärvet	1	obligatory
Karjokalliot	1	obligatory
karjukala	1	common
Karjunveräjänniityt	1	obligatory
Karjusaaret	1	obligatory
Karjusuonsaaret	1	obligatory
Karkalliot	1	obligatory
Karkeikkolammit	1	obligatory
Karkeisenlaivat	1	obligatory
Karkiaislammit	1	obligatory
Karkianmäet	1	obligatory
Karkkilan Pojat	1	obligatory
Karkkilan Urheilijat	1	obligatory
Karkkulammit	1	obligatory
Karklamminniityt	1	obligatory
Karkonsaaret	1	obligatory
Karkulaiskummut	1	obligatory
Karkulammit	1	obligatory
Karkuloisenkalliot	1	obligatory
Karkumaankalliot	1	obligatory
Karkurinteet	1	obligatory
Karkusaaret	1	obligatory
Karlssonit	1	obligatory
Karoliinan portaat	1	obligatory
Karpanlammit	1	obligatory
Karpinivat	1	obligatory
karppikala	1	common
Karppiskantamajärvet	1	obligatory
Karpulammit	1	obligatory
Karranriutat	1	obligatory
Karsikkaankalliot	1	obligatory
Karsikkaanniityt	1	obligatory
Karsikkolammit	1	obligatory
Karsikkosaaret	1	obligatory
Karsikonvälikankaat	1	obligatory
Karsimussaaret	1	obligatory
Karsinaluodot	1	obligatory
Karskonkukkulat	1	obligatory
Karskonniityt	1	obligatory
karstaohdake	1	common
Kartanomäet	1	obligatory
karthagolainen	1	common
kartiohuhtasieni	1	common
Kartiskakankaat	1	obligatory
Karttusaartenpojat	1	obligatory
Karvalammit	1	obligatory
karvalehtikasvi	1	common
Karvaluodot	1	obligatory
Karvasaaret	1	obligatory
Karvatinklopit	1	obligatory
Karvistenluodot	1	obligatory
Karvosenniemet	1	obligatory
Karvossaaret	1	obligatory
Kasakkasaaret	1	obligatory
Kasakkasilmäkkeet	1	obligatory
Kasarikivilaassat	1	obligatory
Kasarinniityt	1	obligatory
Kasarmit	1	obligatory
Kasessaaret	1	obligatory
kasikit	1	obligatory
Kaskamosaaret	1	obligatory
Kasken Pokkuvittikot	1	obligatory
Kaskilamminkalliot	1	obligatory
Kaskiniemenniityt	1	obligatory
Kaskistenkarit	1	obligatory
Kasperinkankaat	1	obligatory
Kassoskivet	1	obligatory
Kassoslammit	1	obligatory
kastajaiset	1	obligatory
kastanjetit	1	obligatory
Kastellinkaarrot	1	obligatory
kastiljat	1	obligatory
kasuaarilintu	1	common
kasuariinamaiset	1	obligatory
Kasulahdenluodot	1	obligatory
Kasurirovat	1	obligatory
kasvattivanhemmat	1	obligatory
kasvatusvanhemmat	1	obligatory
kasvis	1	common
kasvo	1	common
kasvot	1	obligatory
Kasvun ja vanhenemisen tutkijat	1	obligatory
Kataislammit	1	obligatory
Katajajärvet	1	obligatory
Katajakankaat	1	obligatory
Katajakarit	1	obligatory
Katajalammit	1	obligatory
Katajanevankalliot	1	obligatory
Katajanlammit	1	obligatory
Katajasaaret	1	obligatory
Katajasalmensuot	1	obligatory
Katajasuonlammit	1	obligatory
Katajasuot	1	obligatory
katarat	1	obligatory
Katavakarit	1	obligatory
Katavalamminsaaret	1	obligatory
Katelmonsaaret	1	obligatory
katemateriaali	1	common
Katinkalliot	1	obligatory
Katinkannansuot	1	obligatory
Katinlammit	1	obligatory
Katiskalahdensaaret	1	obligatory
Katiskalammit	1	obligatory
Katiskasaaret	1	obligatory
Katkaisijankarit	1	obligatory
katkaisupihdit	1	obligatory
katkarapukala	1	common
Katkeliankalliot	1	obligatory
Katkelmasaaret	1	obligatory
Katkelmat	1	obligatory
Katoslompolonharjut	1	obligatory
Katossaaret	1	obligatory
katsojaiset	1	obligatory
Katsomasaaret	1	obligatory
katsurat	1	obligatory
Kattikalliot	1	obligatory
Kattilaharjut	1	obligatory
Kattilajärvenkankaat	1	obligatory
Kattilakarit	1	obligatory
Kattilakummut	1	obligatory
Kattilakuopat	1	obligatory
Kattilalammit	1	obligatory
Kattilansalmet	1	obligatory
Kattilapellot	1	obligatory
Kattilarämeet	1	obligatory
Kattilasaaret	1	obligatory
Kattokonelot	1	obligatory
katurata-ajot	1	obligatory
Kauha-ahot	1	obligatory
Kauhakummut	1	obligatory
Kauhalammit	1	obligatory
Kaukaansärkät	1	obligatory
Kaukasenluodot	1	obligatory
Kaukelonsaaret	1	obligatory
Kaukokankaat	1	obligatory
kaukolasit	1	obligatory
kaukovalot	1	obligatory
Kaukovuoret	1	obligatory
Kaulalammit	1	obligatory
kaulavitja	1	common
Kaulusharjut	1	obligatory
Kaulusrovat	1	obligatory
kaulussopuli	1	common
Kauniinjoenhatelot	1	obligatory
Kauniinlamminmellat	1	obligatory
Kauniinmaankaarrot	1	obligatory
Kauniitkankaat	1	obligatory
Kauniitlammit	1	obligatory
Kaunikinsaaret	1	obligatory
Kaunisniemensaaret	1	obligatory
Kaunissaarenkalliot	1	obligatory
Kaunissaaret	1	obligatory
kaupantekiäiset	1	obligatory
Kaupinaavat	1	obligatory
Kaupinkummut	1	obligatory
Kaupinlehdot	1	obligatory
Kaupinmäet	1	obligatory
Kaupinsaaret	1	obligatory
kauppatiede	1	common
kauppiasratut	1	obligatory
Kaura-ahonpellot	1	obligatory
Kauralamminharjut	1	obligatory
Kauralamminmäet	1	obligatory
Kauramaankalliot	1	obligatory
Kaurasaaret	1	obligatory
Kauraset	1	obligatory
Kaurionlammit	1	obligatory
Kaurionsaaret	1	obligatory
Kaustanlammit	1	obligatory
Kautionsuot	1	obligatory
Kautniemenkalliot	1	obligatory
Kauvonlammit	1	obligatory
kaverukset	1	obligatory
kaviokuonoyökkö	1	common
Kavionniityt	1	obligatory
Kaviosaaret	1	obligatory
Kedonpellot	1	obligatory
Keelingsaaret	1	obligatory
Kehitysmaatutkimuksen opiskelijat	1	obligatory
Kehitysmaayhdistys Pääskyt	1	obligatory
Kehrookalliot	1	obligatory
kehruu	1	common
kehruukset	1	obligatory
kehys	1	common
Keihäsharjut	1	obligatory
keihäskäärme	1	common
Keihäslammit	1	obligatory
keihäsrausku	1	common
Keihässaaret	1	obligatory
Keijolanpellot	1	obligatory
Keikkumasokat	1	obligatory
Keikkuvansaaret	1	obligatory
Keikonsuonvaarat	1	obligatory
Keilankalliot	1	obligatory
Keilanlahdet	1	obligatory
keimit	1	obligatory
Keinisaaret	1	obligatory
Keinoharjut	1	obligatory
Keinolaksonharjut	1	obligatory
Keinolammet	1	obligatory
Keinoperänkankaat	1	obligatory
Keinosaajot	1	obligatory
Keinut	1	obligatory
Keipaistenjupukat	1	obligatory
Keipinkalliot	1	obligatory
keiriöt	1	obligatory
Keitainsaaret	1	obligatory
Keitistankolammet	1	obligatory
keittiösakset	1	obligatory
Keittokalliot	1	obligatory
Kekerilammit	1	obligatory
Kekkerisaaret	1	obligatory
kekkerit	1	obligatory
Kekälisenlammit	1	obligatory
Kelakummut	1	obligatory
kelasköynnökset	1	obligatory
keliolosuhteet	1	obligatory
keliolot	1	obligatory
Keljunkaarrot	1	obligatory
Kelkonkarit	1	obligatory
Kellarinkinkalliot	1	obligatory
Kellarisupat	1	obligatory
Kellaritievat	1	obligatory
Kellojoensärkät	1	obligatory
Kellokaarronkankaat	1	obligatory
Kellolammit	1	obligatory
Kellon Työväen Urheilijat	1	obligatory
Kellonivat	1	obligatory
kellonperät	1	obligatory
kellonvitjat	1	obligatory
Kellosaarenkydöt	1	obligatory
Kellosaaret	1	obligatory
Kellotapulit	1	obligatory
kellovaivero	1	common
kellovihma	1	common
Kellovuoret	1	obligatory
Kelokkokummut	1	obligatory
Kelolammit	1	obligatory
keltahattu	1	common
Keltakalliot	1	obligatory
Keltalammit	1	obligatory
Keltasaaret	1	obligatory
keltikset	1	obligatory
Kelvänsaaret	1	obligatory
Keminsaaret	1	obligatory
Kemppaanlammit	1	obligatory
Kemppaisenlammit	1	obligatory
kemut	1	obligatory
kengurotat	1	obligatory
kengururotta	1	common
Kenkilammit	1	obligatory
Kenkisaaret	1	obligatory
Kenkkalliot	1	obligatory
Kenkälahdet	1	obligatory
Kenkäniemet	1	obligatory
Kenkäsaaret	1	obligatory
Kennankalliot	1	obligatory
kennokonna	1	common
Kentalaistenniitut	1	obligatory
Kenttäkalliot	1	obligatory
Kenttälammit	1	obligatory
Kenttäniemet	1	obligatory
Kenttäsaaret	1	obligatory
Kenttävaaranlammit	1	obligatory
Kenttölänkaarrot	1	obligatory
Kentänniityt	1	obligatory
Keppervaarat	1	obligatory
Kepsansaaret	1	obligatory
Keravalammit	1	obligatory
Keravan Urheilijat	1	obligatory
Kerihtimenperät	1	obligatory
kerinpuut	1	obligatory
keritsemisjuhla	1	common
keritsimet	1	obligatory
Kerjäläiskivet	1	obligatory
Kerkkäkalliot	1	obligatory
Kerkonpellot	1	obligatory
Kerlamminkalliot	1	obligatory
Kermikkajärvet	1	obligatory
Keroharjut	1	obligatory
Keronlamminniitut	1	obligatory
Kerttuvaarat	1	obligatory
Kertunliivit	1	obligatory
Keräkivenkankaat	1	obligatory
keskiaallot	1	obligatory
keskiaivot	1	obligatory
Keskijoenkydöt	1	obligatory
Keskikarit	1	obligatory
Keskikarrat	1	obligatory
Keskikoneenharjut	1	obligatory
Keskikovankankaat	1	obligatory
Keskilaet	1	obligatory
Keskiluodot	1	obligatory
Keskimetsänkalliot	1	obligatory
Keskiniemenjärvet	1	obligatory
Keskipakat	1	obligatory
Keskipalot	1	obligatory
Keskipohjalaiset Kylät	1	obligatory
Keskirovat	1	obligatory
Keskisaajot	1	obligatory
Keskisaaret	1	obligatory
Keskiseljänmatalat	1	obligatory
Keskisenkalliot	1	obligatory
Keskiskoovit	1	obligatory
Keski-Suomen Voimailijat	1	obligatory
Keskisuot	1	obligatory
Keskitekoiset	1	obligatory
Keski-Tervalammit	1	obligatory
Keskivedenkarit	1	obligatory
Keskuksenkankaat	1	obligatory
keskusvaltio	1	common
Kesselkankaansärkät	1	obligatory
kessu	1	common
kesti	1	common
Kestikkilammit	1	obligatory
Kesäahonarot	1	obligatory
Kesäkalliot	1	obligatory
kesäkisat	1	obligatory
Kesäkotajängät	1	obligatory
Kesäkotajärvet	1	obligatory
kesäolympialaiset	1	obligatory
Kesärovantievat	1	obligatory
Kesäsaaret	1	obligatory
kesäsypressi	1	common
ketale	1	common
Ketaojanniitut	1	obligatory
Ketarlammit	1	obligatory
Ketokurunharjut	1	obligatory
Ketomäenkalliot	1	obligatory
Ketsepuhnuksenharjut	1	obligatory
Ketsinäsaaret	1	obligatory
Kettuharjut	1	obligatory
Kettuhiedat	1	obligatory
Kettuhiekat	1	obligatory
Kettukaarankalliot	1	obligatory
Kettukaarat	1	obligatory
Kettukaarrot	1	obligatory
Kettukalliot	1	obligatory
Kettukenturat	1	obligatory
Kettukivenkalliot	1	obligatory
Kettukivet	1	obligatory
Kettukummut	1	obligatory
Kettukunnaat	1	obligatory
Kettukurut	1	obligatory
Kettulamminjängät	1	obligatory
Kettulammit	1	obligatory
Kettulankalliot	1	obligatory
Kettulouhikot	1	obligatory
Kettulouhut	1	obligatory
Kettuluodot	1	obligatory
Kettuluolat	1	obligatory
Kettumäet	1	obligatory
Kettuniemenjärvet	1	obligatory
Kettupakat	1	obligatory
Kettuperänkalliot	1	obligatory
Ketturinnansuot	1	obligatory
Kettusaaret	1	obligatory
Kettusenkalliot	1	obligatory
Kettusuonlammit	1	obligatory
Kettusuonpellot	1	obligatory
Kettusärkät	1	obligatory
Kettutievat	1	obligatory
Kettuurankalliot	1	obligatory
Ketunhiedat	1	obligatory
Ketunkalliot	1	obligatory
Ketunkenturat	1	obligatory
Ketunkivet	1	obligatory
Ketunkuivat	1	obligatory
Ketunkuopat	1	obligatory
Ketunluolat	1	obligatory
Ketunmultatievat	1	obligatory
Ketunpesäkummut	1	obligatory
Ketunpesäkynnäät	1	obligatory
Ketunpesänharjut	1	obligatory
Ketunpesänhiekat	1	obligatory
Ketunpesäsaaret	1	obligatory
Ketunpesäsärkät	1	obligatory
Ketunpesät	1	obligatory
ketunraudat	1	obligatory
Ketveleenluodot	1	obligatory
Ketveleet	1	obligatory
keuhko	1	common
keuhkokala	1	common
Keukosenkalliot	1	obligatory
keulankärki	1	common
Keurunlammit	1	obligatory
Keuruun Kisailijat	1	obligatory
Keuvasaaret	1	obligatory
Keyritinkukkulat	1	obligatory
khakihousut	1	obligatory
khakivaate	1	common
KH-Koneet	1	obligatory
kidukset	1	obligatory
Kiekeröharjut	1	obligatory
Kiekerölammit	1	obligatory
Kiekkiarot	1	obligatory
Kiekkoset	1	obligatory
kielenkantimet	1	obligatory
Kielikkäänlammit	1	obligatory
Kielikot	1	obligatory
kieliopinnot	1	obligatory
Kielisenjärvet	1	obligatory
Kielisenkosket	1	obligatory
Kielisenlammit	1	obligatory
Kielisensaajot	1	obligatory
Kiellammit	1	obligatory
kielokasvi	1	common
Kierimonsalmet	1	obligatory
Kierinkalliot	1	obligatory
Kierinkankaat	1	obligatory
Kierinkarvot	1	obligatory
Kierinsaaret	1	obligatory
Kierkivet	1	obligatory
Kierminluodot	1	obligatory
Kiernaskosket	1	obligatory
Kieronsaaret	1	obligatory
Kieropetäjäjärvet	1	obligatory
Kierotharjut	1	obligatory
kierreportaat	1	obligatory
Kierrinsaaret	1	obligatory
Kierroskummut	1	obligatory
Kierrosmaanlammit	1	obligatory
kierteishäntäapina	1	common
Kiertosaaret	1	obligatory
Kiertusjärvet	1	obligatory
Kiertämäpäät	1	obligatory
Kiertävätsalot	1	obligatory
Kiesinsaaret	1	obligatory
kiesit	1	obligatory
Kiesjärvet	1	obligatory
Kietsimäjärvet	1	obligatory
Kietsimäkuolpunat	1	obligatory
Kietsimävaarat	1	obligatory
Kieverrysjärvet	1	obligatory
kihara	1	common
kihara	2	common
kiharahokot	1	obligatory
kihlajaiset	1	obligatory
kihlakunnankäräjät	1	obligatory
kihlat	1	obligatory
kihokkikasvi	1	common
Kihtelyskummut	1	obligatory
Kiianluodot	1	obligatory
Kiiekset	1	obligatory
Kiieskankaat	1	obligatory
Kiieslammit	1	obligatory
Kiihkelyssaaret	1	obligatory
Kiijalansaaret	1	obligatory
Kiikankalliot	1	obligatory
Kiikat	1	obligatory
Kiikelinkummut	1	obligatory
Kiikunlähteet	1	obligatory
Kiilapankit	1	obligatory
Kiiliäislammit	1	obligatory
Kiimaharjunkalliot	1	obligatory
Kiimaharjut	1	obligatory
Kiimajärvenkalliot	1	obligatory
Kiimakaarrot	1	obligatory
Kiimakalliot	1	obligatory
Kiimakankaat	1	obligatory
Kiimakukkulat	1	obligatory
Kiimalammit	1	obligatory
Kiimaluodot	1	obligatory
Kiimamaankalliot	1	obligatory
Kiimamaat	1	obligatory
Kiimarovaset	1	obligatory
Kiimasaajot	1	obligatory
Kiimasaaret	1	obligatory
Kiimaselänkalliot	1	obligatory
Kiimasuonkalliot	1	obligatory
Kiimasuot	1	obligatory
Kiimasärkät	1	obligatory
Kiimavaaranhännät	1	obligatory
Kiimavaarat	1	obligatory
Kiimingin Kiekko-Pojat	1	obligatory
Kiimingin Urheilijat	1	obligatory
kiinankellosammakko	1	common
Kiinteistöpalvelut	1	obligatory
kiipijäkala	1	common
Kiiskilammit	1	obligatory
Kiiskinkivet	1	obligatory
Kiiskinsaaret	1	obligatory
Kiiskisaaret	1	obligatory
Kiiskisensaaret	1	obligatory
Kiiskisharjut	1	obligatory
Kiiskiskarit	1	obligatory
Kiissellammit	1	obligatory
Kiistosaaret	1	obligatory
Kiitos Henkilöstöpalvelut	1	obligatory
kiittimet	1	obligatory
kiitäjälintu	1	common
kiivilintu	1	common
Kilankalliot	1	obligatory
Kilisaaret	1	obligatory
Kiljonsaaret	1	obligatory
Kilkinsaaret	1	obligatory
Killankalliot	1	obligatory
Killanniitut	1	obligatory
Killerötievat	1	obligatory
Killinpoikainjärvet	1	obligatory
killiäiset	1	obligatory
Kilolammit	1	obligatory
Kilosaaret	1	obligatory
Kilpalammit	1	obligatory
Kilpiaavankummut	1	obligatory
Kilpiaavanlammit	1	obligatory
kilpikala	1	common
Kilpikalliot	1	obligatory
kilpikiertokasvi	1	common
kilpikkäät	1	obligatory
Kilpilammit	1	obligatory
kilpirauhaslaskimo	1	common
kilpirikko	1	common
Kilppeenkivet	1	obligatory
kilpukkakasvi	1	common
Kilpukkalammit	1	obligatory
kilsepensaskasvi	1	common
Kilsinkankaat	1	obligatory
kimalaiskärpänen	1	common
