lemma	homonym	new_para	boundaries
maisemamaalaus	1	N_VAKUUTUS	maisema{WB}maalaus
maisemanhoito	1	N_VETO	maiseman{WB}hoito
maisemansuojelu	1	N_SEIKKAILU	maiseman{WB}suojelu
maisemansuunnittelija	1	N_MAKKARA	maiseman{WB}suunnittelija
maisemarakentaminen	1	N_AAKKOSTAMINEN	maisema{WB}rakentaminen
maisemarata	1	N_PATA	maisema{WB}rata
maisemasuunnittelu	1	N_SEIKKAILU	maisema{WB}suunnittelu
maisematapetti	1	N_KORTTI	maisema{WB}tapetti
maisemataulu	1	N_ASU	maisema{WB}taulu
maisemavaurio	1	N_TUOMIO	maisema{WB}vaurio
maissigluteeni	1	N_RUUVI	maissi{WB}gluteeni
maissigluteenirehu	1	N_ASU	maissigluteeni{WB}rehu
maissihiutale	1	N_ASTE	maissi{WB}hiutale
maissijauho	1	N_TALO	maissi{WB}jauho
maissikakku	1	N_TIKKU	maissi{WB}kakku
maissikoi	1	N_HAI	maissi{WB}koi
maissikoisa	1	N_VOIMA	maissi{WB}koisa
maissilastu	1	N_ASU	maissi{WB}lastu
maissileipä	1	N_LEIPÄ	maissi{WB}leipä
maissimatto	1	N_HIRTTO	maissi{WB}matto
maissimuffini	1	N_KANAALI	maissi{WB}muffini
maissimuro	1	N_TALO	maissi{WB}muro
maissinjyvä	1	N_HÖPÖTTÄJÄ	maissin{WB}jyvä
maissinkorsi	1	N_VARSI	maissin{WB}korsi
maissinkuivaamo	1	N_RUIPELO	maissin{WB}kuivaamo
maissintähkä	1	N_HÖPÖTTÄJÄ	maissin{WB}tähkä
maissipannukakku	1	N_TIKKU	maissi{WB}pannukakku
maissipapupata	1	N_PATA	maissi{WB}papupata
maissipelto	1	N_KIELTO	maissi{WB}pelto
maissipiiras	1	N_PATSAS	maissi{WB}piiras
maissipuuro	1	N_TALO	maissi{WB}puuro
maissiryyni	1	N_TYYLI	maissi{WB}ryyni
maissisiirappi	1	N_KUPPI	maissi{WB}siirappi
maissisokeri	1	N_KANAALI	maissi{WB}sokeri
maissitasku	1	N_ASU	maissi{WB}tasku
maissitärkkelys	1	N_RÄJÄYTYS	maissi{WB}tärkkelys
maissivanukas	1	N_ASUKAS	maissi{WB}vanukas
maissivelli	1	N_TYYLI	maissi{WB}velli
maissiviina	1	N_KIRJA	maissi{WB}viina
maissiviski	1	N_TYYLI	maissi{WB}viski
maissiöljy	1	N_KÄRRY	maissi{WB}öljy
maisterinplanttu	1	N_TORTTU	maisterin{WB}planttu
maisterinseppele	1	N_PISTE	maisterin{WB}seppele
maisterinsormus	1	N_VAKUUTUS	maisterin{WB}sormus
maisterintutkinto	1	N_TUNTO	maisterin{WB}tutkinto
maitiaisneste	1	N_PISTE	maitiais{WB}neste
maitiaisputki	1	N_ONNI	maitiais{WB}putki
maitiaissuoni	1	N_RUUHI	maitiais{WB}suoni
maitoalbumiini	1	N_RUUVI	maito{WB}albumiini
maitoallergia	1	N_MAKKARA	maito{WB}allergia
maitoastia	1	N_MAKKARA	maito{WB}astia
maitoauto	1	N_TALO	maito{WB}auto
maitobaari	1	N_RUUVI	maito{WB}baari
maitohammas	1	N_HAMMAS	maito{WB}hammas
maitohampaisto	1	N_TALO	maito{WB}hampaisto
maitohappo	1	N_HAPPO	maito{WB}happo
maitohappobakteeri	1	N_KANAALI	maito{WB}happo{WB}bakteeri
maitohappokäyminen	1	N_KYLKIÄINEN	maito{WB}happo{WB}käyminen
maitohome	1	N_ASTE	maito{WB}home
maitohorsma	1	N_VOIMA	maito{WB}horsma
maitohuone	1	N_ASTE	maito{WB}huone
maitohyytelö	1	N_JÄÄTELÖ	maito{WB}hyytelö
maitojauhe	1	N_ASTE	maito{WB}jauhe
maitojuna	1	N_VOIMA	maito{WB}juna
maitojuoma	1	N_VOIMA	maito{WB}juoma
maitojuusto	1	N_TALO	maito{WB}juusto
maitojäätelö	1	N_JÄÄTELÖ	maito{WB}jäätelö
maitokaakao	1	N_TUOMIO	maito{WB}kaakao
maitokaali	1	N_KANAALI	maito{WB}kaali
maitokahvi	1	N_RUUVI	maito{WB}kahvi
maitokannu	1	N_ASU	maito{WB}kannu
maitokauppa	1	N_TIPPA	maito{WB}kauppa
maitokiisseli	1	N_KEHVELI	maito{WB}kiisseli
maitokumina	1	N_MAKKARA	maito{WB}kumina
maitokuume	1	N_ASTE	maito{WB}kuume
maitokvartsi	1	N_RUUVI	maito{WB}kvartsi
maitokysta	1	N_KIRJA	maito{WB}kysta
maitokäärme	1	N_PISTE	maito{WB}käärme
maitolasi	1	N_RUUVI	maito{WB}lasi
maitolava	1	N_KIRJA	maito{WB}lava
maitolitra	1	N_KIRJA	maito{WB}litra
maitomies	1	N_MIES	maito{WB}mies
maitoparta	1	N_KERTA	maito{WB}parta
maitopisara	1	N_MAKKARA	maito{WB}pisara
maitopitoinen	1	A_AAKKOSELLINEN	maito{WB}pitoinen
maitoporsas	1	N_PATSAS	maito{WB}porsas
maitopullo	1	N_TALO	maito{WB}pullo
maitopunssi	1	N_RUUVI	maito{WB}punssi
maitopurkki	1	N_LOKKI	maito{WB}purkki
maitopystö	1	N_MÖMMÖ	maito{WB}pystö
maitorahka	1	N_KIRJA	maito{WB}rahka
maitorakkula	1	N_MAKKARA	maito{WB}rakkula
maitorasva	1	N_KIRJA	maito{WB}rasva
maitorauhanen	1	N_AAKKOSTAMINEN	maito{WB}rauhanen
maitorauhastulehdus	1	N_VAKUUTUS	maito{WB}rauhas{WB}tulehdus
maitoravinto	1	N_TUNTO	maito{WB}ravinto
maitorokko	1	N_UKKO	maito{WB}rokko
maitoruoka	1	N_RUOKA	maito{WB}ruoka
maitoruokinta	1	N_KUTSUNTA	maito{WB}ruokinta
maitorupi	1	N_KORPI	maito{WB}rupi
maitosokeri	1	N_KANAALI	maito{WB}sokeri
maitosokerihäiriö	1	N_HÄIRIÖ	maito{WB}sokeri{WB}häiriö
maitosuklaa	1	N_VAINAA	maito{WB}suklaa
maitotalous	1	N_AAKKOSELLISUUS	maito{WB}talous
maitotaloustuote	1	N_OSOITE	maito{WB}talous{WB}tuote
maitotauti	1	N_TAUTI	maito{WB}tauti
maitotautinen	1	A_AAKKOSELLINEN	maito{WB}tautinen
Maitotie	1	N_TIE	Maito{WB}tie
maitotiehyt	1	N_NEITSYT	maito{WB}tiehyt
maitotiiviste	1	N_PISTE	maito{WB}tiiviste
maitotila	1	N_KIRJA	maito{WB}tila
maitotilallinen	1	N_AAKKOSTAMINEN	maito{WB}tilallinen
maitotili	1	N_TYYLI	maito{WB}tili
maitotilkka	1	N_POLITIIKKA	maito{WB}tilkka
maitotonkka	1	N_LUOKKA	maito{WB}tonkka
maitotuote	1	N_OSOITE	maito{WB}tuote
maitotölkki	1	N_HÄKKI	maito{WB}tölkki
maitovalas	1	N_PATSAS	maito{WB}valas
maitovalmiste	1	N_ASTE	maito{WB}valmiste
maitovalvatti	1	N_KORTTI	maito{WB}valvatti
maitovaunu	1	N_ASU	maito{WB}vaunu
maitovelli	1	N_TYYLI	maito{WB}velli
majakanvartija	1	N_MAKKARA	majakan{WB}vartija
majakka-alus	1	N_VAKUUTUS	majakka-alus
majakkalaiva	1	N_KIRJA	majakka{WB}laiva
majanmuutto	1	N_HIRTTO	majan{WB}muutto
majapaikka	1	N_POLITIIKKA	maja{WB}paikka
majatalo	1	N_TALO	maja{WB}talo
majatalonisäntä	1	N_HÄNTÄ	maja{WB}talonisäntä
majatalonpitäjä	1	N_HÖPÖTTÄJÄ	majatalon{WB}pitäjä
Majatie	1	N_TIE	Maja{WB}tie
majavanhausta	1	N_KIRJA	majavan{WB}hausta
majavannahka	1	N_KIRJA	majavan{WB}nahka
majavannahka	2	N_VIKA	majavan{WB}nahka
majavaturkki	1	N_LOKKI	majava{WB}turkki
Majavesi	1	N_KÖYSI	Maja{WB}vesi
majesteettirikos	1	N_VAKUUTUS	majesteetti{WB}rikos
majoitusalue	1	N_ASTE	majoitus{WB}alue
majoitusliike	1	N_LÄÄKE	majoitus{WB}liike
majoitusmahdollisuus	1	N_AAKKOSELLISUUS	majoitus{WB}mahdollisuus
majoituspaikka	1	N_POLITIIKKA	majoitus{WB}paikka
majoitussuunnitelma	1	N_VOIMA	majoitus{WB}suunnitelma
majoitusteltta	1	N_MITTA	majoitus{WB}teltta
majoneesikastike	1	N_KASTIKE	majoneesi{WB}kastike
Majutvesi	1	N_KÖYSI	Majut{WB}vesi
makaronilaatikko	1	N_LEPAKKO	makaroni{WB}laatikko
makaronisalaatti	1	N_KORTTI	makaroni{WB}salaatti
makasiinihaulikko	1	N_LEPAKKO	makasiini{WB}haulikko
makausmaksu	1	N_ASU	makaus{WB}maksu
makeamanteliöljy	1	N_KÄRRY	makeamanteli{WB}öljy
makeankipeys	1	N_KÖYHYYS	makean{WB}kipeys
makeankipeä	1	A_JÄREÄ	makean{WB}kipeä
makeannälkä	1	N_NÄLKÄ	makean{WB}nälkä
makeavetinen	1	A_KYLMÄJÄRKINEN	makea{WB}vetinen
makedonialaissota	1	N_SOTA	makedonialais{WB}sota
makeisautomaatti	1	N_KORTTI	makeis{WB}automaatti
makeiskauppa	1	N_TIPPA	makeis{WB}kauppa
makeispussi	1	N_RUUVI	makeis{WB}pussi
makeisrasia	1	N_MAKKARA	makeis{WB}rasia
makeisteollisuus	1	N_AAKKOSELLISUUS	makeis{WB}teollisuus
makeutusaine	1	N_ASTE	makeutus{WB}aine
makkarakastike	1	N_KASTIKE	makkara{WB}kastike
makkarakeitto	1	N_HIRTTO	makkara{WB}keitto
makkarakioski	1	N_RUUVI	makkara{WB}kioski
makkaraliha	1	N_KIRJA	makkara{WB}liha
makkaramassa	1	N_KIRJA	makkara{WB}massa
makkarankuori	1	N_RUUHI	makkaran{WB}kuori
makkaranmuotoinen	1	A_AAKKOSELLINEN	makkaran{WB}muotoinen
makkaranpala	1	N_KIRJA	makkaran{WB}pala
makkaranviipale	1	N_ASTE	makkaran{WB}viipale
makkarapala	1	N_KIRJA	makkara{WB}pala
makkarapasteija	1	N_MAKKARA	makkara{WB}pasteija
makkarapitsa	1	N_KIRJA	makkara{WB}pitsa
makkarapötkö	1	N_MÖMMÖ	makkara{WB}pötkö
makkarasoppa	1	N_KUOPPA	makkara{WB}soppa
makkaratikku	1	N_TIKKU	makkara{WB}tikku
makkaraviipale	1	N_ASTE	makkara{WB}viipale
makkaravoileipä	1	N_LEIPÄ	makkara{WB}voi{WB}leipä
makkaravuoka	1	N_RUOKA	makkara{WB}vuoka
makkilanta	1	N_KUTSUNTA	makki{WB}lanta
makrillihai	1	N_HAI	makrilli{WB}hai
makrillikala	1	N_KIRJA	makrilli{WB}kala
makrobioottinen	1	A_AAKKOSELLINEN	makro{WB}bioottinen
makroevoluutio	1	N_TUOMIO	makro{WB}evoluutio
makrohistoria	1	N_MAKKARA	makro{WB}historia
makrokieli	1	N_HIIRI	makro{WB}kieli
makrokosminen	1	A_AAKKOSELLINEN	makro{WB}kosminen
makrokosmos	1	N_VAKUUTUS	makro{WB}kosmos
makrokuvaus	1	N_VAKUUTUS	makro{WB}kuvaus
makrokäsky	1	N_KÄRRY	makro{WB}käsky
makromolekyyli	1	N_TYYLI	makro{WB}molekyyli
makromolekyylikemia	1	N_MAKKARA	makro{WB}molekyyli{WB}kemia
makromolekyylinen	1	A_KYLMÄJÄRKINEN	makro{WB}molekyylinen
makro-objektiivi	1	N_RUUVI	makro-objektiivi
makroravinne	1	N_RAKENNE	makro{WB}ravinne
makrotaloudellinen	1	A_AAKKOSELLINEN	makro{WB}taloudellinen
makrotaloustiede	1	N_KIDE	makro{WB}talous{WB}tiede
makrotaloustieteellinen	1	A_KYLMÄJÄRKINEN	makrotalous{WB}tieteellinen
makrotaloustieteilijä	1	N_HÄKKYRÄ	makrotalous{WB}tieteilijä
maksabegonia	1	N_MAKKARA	maksa{WB}begonia
maksakasvain	1	N_PUHELIN	maksa{WB}kasvain
maksakirroosi	1	N_RUUVI	maksa{WB}kirroosi
maksakooma	1	N_VOIMA	maksa{WB}kooma
maksalaatikko	1	N_LEPAKKO	maksa{WB}laatikko
maksalaskimo	1	N_RUIPELO	maksa{WB}laskimo
maksalohko	1	N_TALO	maksa{WB}lohko
maksaläikkä	1	N_HÖLKKÄ	maksa{WB}läikkä
maksaläiskä	1	N_HÖPÖTTÄJÄ	maksa{WB}läiskä
maksamakkara	1	N_MAKKARA	maksa{WB}makkara
maksamato	1	N_VETO	maksa{WB}mato
maksamatotauti	1	N_TAUTI	maksamato{WB}tauti
maksamyrkky	1	N_MYRKKY	maksa{WB}myrkky
maksansiirto	1	N_SIIRTO	maksan{WB}siirto
maksanvärinen	1	A_KYLMÄJÄRKINEN	maksan{WB}värinen
maksapasteija	1	N_MAKKARA	maksa{WB}pasteija
maksapatee	1	N_PATEE	maksa{WB}patee
maksapihvi	1	N_TYYLI	maksa{WB}pihvi
maksaportti	1	N_KORTTI	maksa{WB}portti
maksaruoho	1	N_TALO	maksa{WB}ruoho
maksaruohokasvi	1	N_RUUVI	maksaruoho{WB}kasvi
maksasairaus	1	N_AAKKOSELLISUUS	maksa{WB}sairaus
maksasammal	1	N_ASKAR	maksa{WB}sammal
maksasolukasvain	1	N_PUHELIN	maksasolu{WB}kasvain
maksasyöpä	1	N_LEIPÄ	maksa{WB}syöpä
maksatiehyt	1	N_NEITSYT	maksa{WB}tiehyt
maksatoksinen	1	A_AAKKOSELLINEN	maksa{WB}toksinen
maksatulehdus	1	N_VAKUUTUS	maksa{WB}tulehdus
maksatäplä	1	N_HÖPÖTTÄJÄ	maksa{WB}täplä
maksavaltimo	1	N_RUIPELO	maksa{WB}valtimo
maksavuoka	1	N_RUOKA	maksa{WB}vuoka
maksihame	1	N_ASTE	maksi{WB}hame
maksimaalinen	1	A_AAKKOSELLINEN	maksi{WB}maalinen
maksimiannos	1	N_VAKUUTUS	maksimi{WB}annos
maksimiarvo	1	N_TALO	maksimi{WB}arvo
maksimikohta	1	N_SOTA	maksimi{WB}kohta
maksimikorkeus	1	N_AAKKOSELLISUUS	maksimi{WB}korkeus
maksimikortti	1	N_KORTTI	maksimi{WB}kortti
maksimilämpömittari	1	N_KANAALI	maksimi{WB}lämpö{WB}mittari
maksimilämpötila	1	N_KIRJA	maksimi{WB}lämpö{WB}tila
maksimimäärä	1	N_HÖPÖTTÄJÄ	maksimi{WB}määrä
maksiminopeus	1	N_AAKKOSELLISUUS	maksimi{WB}nopeus
maksimuoti	1	N_TAUTI	maksi{WB}muoti
maksipituinen	1	A_AAKKOSELLINEN	maksi{WB}pituinen
maksivene	1	N_PISTE	maksi{WB}vene
maksuaika	1	N_AIKA	maksu{WB}aika
maksuaikakortti	1	N_KORTTI	maksuaika{WB}kortti
maksuaikataulu	1	N_ASU	maksu{WB}aikataulu
maksuehto	1	N_VETO	maksu{WB}ehto
maksuerä	1	N_HÖPÖTTÄJÄ	maksu{WB}erä
maksuhäiriö	1	N_HÄIRIÖ	maksu{WB}häiriö
maksujärjestely	1	N_VEHKEILY	maksu{WB}järjestely
maksukausi	1	N_KAUSI	maksu{WB}kausi
maksukehotus	1	N_VAKUUTUS	maksu{WB}kehotus
maksukielto	1	N_KIELTO	maksu{WB}kielto
maksukortti	1	N_KORTTI	maksu{WB}kortti
maksukyky	1	N_KYKY	maksu{WB}kyky
maksukykyinen	1	A_KYLMÄJÄRKINEN	maksu{WB}kykyinen
maksukyvyttömyys	1	N_KÖYHYYS	maksu{WB}kyvyttömyys
maksukyvytön	1	A_KYVYTÖN	maksu{WB}kyvytön
maksuliike	1	N_LÄÄKE	maksu{WB}liike
maksuliikenne	1	N_KIINNE	maksu{WB}liikenne
maksulomake	1	N_KASTIKE	maksu{WB}lomake
maksumies	1	N_MIES	maksu{WB}mies
maksumääräys	1	N_RÄJÄYTYS	maksu{WB}määräys
maksunsaaja	1	N_VOIMA	maksun{WB}saaja
maksuosoitus	1	N_VAKUUTUS	maksu{WB}osoitus
maksuosuus	1	N_AAKKOSELLISUUS	maksu{WB}osuus
maksupalvelu	1	N_SEIKKAILU	maksu{WB}palvelu
maksupalvelusopimus	1	N_VAKUUTUS	maksu{WB}palvelu{WB}sopimus
maksuperuste	1	N_ASTE	maksu{WB}peruste
maksupuoli	1	N_RUUHI	maksu{WB}puoli
maksupääte	1	N_KÄSITE	maksu{WB}pääte
maksusitoumus	1	N_VAKUUTUS	maksu{WB}sitoumus
maksusopimus	1	N_VAKUUTUS	maksu{WB}sopimus
maksusykäys	1	N_RÄJÄYTYS	maksu{WB}sykäys
maksutase	1	N_ASTE	maksu{WB}tase
maksutaseongelma	1	N_VOIMA	maksutase{WB}ongelma
maksutosite	1	N_OSOITE	maksu{WB}tosite
maksuunpanoluettelo	1	N_RUIPELO	maksuunpano{WB}luettelo
maksuvaikeus	1	N_AAKKOSELLISUUS	maksu{WB}vaikeus
maksuvalmius	1	N_AAKKOSELLISUUS	maksu{WB}valmius
maksuvelvollisuus	1	N_AAKKOSELLISUUS	maksu{WB}velvollisuus
maksuvirkailija	1	N_MAKKARA	maksu{WB}virkailija
maksuväline	1	N_PISTE	maksu{WB}väline
makuaine	1	N_ASTE	maku{WB}aine
makuaisti	1	N_RUUVI	maku{WB}aisti
makuaistimus	1	N_VAKUUTUS	maku{WB}aistimus
makuasia	1	N_MAKKARA	maku{WB}asia
makuelin	1	N_ELIN	maku{WB}elin
makuhaitta	1	N_MITTA	maku{WB}haitta
makuhermo	1	N_TALO	maku{WB}hermo
makulatuuripaperi	1	N_KANAALI	makulatuuri{WB}paperi
makumestari	1	N_KANAALI	maku{WB}mestari
makunystyrä	1	N_HÄKKYRÄ	maku{WB}nystyrä
makuominaisuus	1	N_AAKKOSELLISUUS	maku{WB}ominaisuus
makupala	1	N_KIRJA	maku{WB}pala
makureseptori	1	N_RUUVI	maku{WB}reseptori
makusilmu	1	N_ASU	maku{WB}silmu
makusolu	1	N_ASU	maku{WB}solu
makusuunta	1	N_KUNTA	maku{WB}suunta
makutottumus	1	N_VAKUUTUS	maku{WB}tottumus
makutuomari	1	N_KANAALI	maku{WB}tuomari
makuualkovi	1	N_RUUVI	makuu{WB}alkovi
makuualusta	1	N_KITARA	makuu{WB}alusta
makuuasento	1	N_TUNTO	makuu{WB}asento
makuuhaava	1	N_KIRJA	makuu{WB}haava
makuuhuone	1	N_ASTE	makuu{WB}huone
makuuhuonekalusto	1	N_TALO	makuuhuone{WB}kalusto
makuukamari	1	N_KANAALI	makuu{WB}kamari
makuulava	1	N_KIRJA	makuu{WB}lava
makuulaveri	1	N_KANAALI	makuu{WB}laveri
makuulavitsa	1	N_KITARA	makuu{WB}lavitsa
makuupaikka	1	N_POLITIIKKA	makuu{WB}paikka
makuupaikkalippu	1	N_LIPPU	makuu{WB}paikka{WB}lippu
makuuparvi	1	N_ONNI	makuu{WB}parvi
makuupussi	1	N_RUUVI	makuu{WB}pussi
makuusali	1	N_RUUVI	makuu{WB}sali
makuusija	1	N_MAKKARA	makuu{WB}sija
makuusäkki	1	N_HÄKKI	makuu{WB}säkki
makuutila	1	N_KIRJA	makuu{WB}tila
makuuvaunu	1	N_ASU	makuu{WB}vaunu
makuuvaunuosasto	1	N_RUIPELO	makuu{WB}vaunu{WB}osasto
makuuvaunupaikka	1	N_POLITIIKKA	makuu{WB}vaunu{WB}paikka
makuvirhe	1	N_PISTE	maku{WB}virhe
makuvivahde	1	N_LUODE	maku{WB}vivahde
malagaviini	1	N_TYYLI	malaga{WB}viini
malaijin kieli	1	N_HIIRI	malaijin kieli
malariahyttynen	1	N_KYLKIÄINEN	malaria{WB}hyttynen
malarialoinen	1	N_AAKKOSTAMINEN	malaria{WB}loinen
malarialääke	1	N_LÄÄKE	malaria{WB}lääke
malariasääski	1	N_KIVI	malaria{WB}sääski
malja-aste	1	N_ASTE	malja-aste
maljakataja	1	N_VOIMA	malja{WB}kataja
maljakkokukka	1	N_LUOKKA	maljakko{WB}kukka
maljakkomaalaus	1	N_VAKUUTUS	maljakko{WB}maalaus
maljakotilo	1	N_RUIPELO	malja{WB}kotilo
maljankohottaja	1	N_VOIMA	maljan{WB}kohottaja
maljapuhe	1	N_ASTE	malja{WB}puhe
maljasieni	1	N_HIIRI	malja{WB}sieni
malkakatto	1	N_HIRTTO	malka{WB}katto
mallasjuoma	1	N_VOIMA	mallas{WB}juoma
mallasohra	1	N_VOIMA	mallas{WB}ohra
mallassokeri	1	N_KANAALI	mallas{WB}sokeri
mallasuute	1	N_OSOITE	mallas{WB}uute
Mallasvesi	1	N_KÖYSI	Mallas{WB}vesi
mallasviski	1	N_TYYLI	mallas{WB}viski
malliaviomies	1	N_MIES	malli{WB}avio{WB}mies
malliesimerkki	1	N_HÄKKI	malli{WB}esimerkki
mallikappale	1	N_ASTE	malli{WB}kappale
mallikelpoinen	1	A_AAKKOSELLINEN	malli{WB}kelpoinen
mallikelpoisesti	1	PCLE_NOPEASTI	malli{WB}kelpoisesti
mallikelpoisuus	1	N_AAKKOSELLISUUS	malli{WB}kelpoisuus
mallikoe	1	N_KOE	malli{WB}koe
mallineule	1	N_ASTE	malli{WB}neule
mallinukke	1	N_NUKKE	malli{WB}nukke
mallinäyte	1	N_KÄSITE	malli{WB}näyte
mallioikeus	1	N_AAKKOSELLISUUS	malli{WB}oikeus
mallioppilas	1	N_PATSAS	malli{WB}oppilas
mallipiirros	1	N_VAKUUTUS	malli{WB}piirros
mallipiirustus	1	N_VAKUUTUS	malli{WB}piirustus
mallipukine	1	N_ASTE	malli{WB}pukine
mallirekisteri	1	N_KEHVELI	malli{WB}rekisteri
malliseppä	1	N_SEPPÄ	malli{WB}seppä
mallisuoja	1	N_VOIMA	malli{WB}suoja
mallisuojattu	1	A_VIMMATTU	malli{WB}suojattu
mallisuunnittelija	1	N_MAKKARA	malli{WB}suunnittelija
malliteoria	1	N_MAKKARA	malli{WB}teoria
mallitilkku	1	N_TIKKU	malli{WB}tilkku
mallitoimisto	1	N_RUIPELO	malli{WB}toimisto
mallivaimo	1	N_TALO	malli{WB}vaimo
mallivalikoima	1	N_VOIMA	malli{WB}valikoima
malliyhteiskunta	1	N_KUNTA	malli{WB}yhteis{WB}kunta
malmiesiintymä	1	N_HÖPÖTTÄJÄ	malmi{WB}esiintymä
malmigeologia	1	N_MAKKARA	malmi{WB}geologia
malmijuoni	1	N_RUUHI	malmi{WB}juoni
malmikaivos	1	N_VAKUUTUS	malmi{WB}kaivos
malmikenttä	1	N_KENTTÄ	malmi{WB}kenttä
malmikerros	1	N_VAKUUTUS	malmi{WB}kerros
malmikerrostuma	1	N_VOIMA	malmi{WB}kerrostuma
malmikoira	1	N_VOIMA	malmi{WB}koira
malmilöydös	1	N_RÄJÄYTYS	malmi{WB}löydös
malmimineraali	1	N_RUUVI	malmi{WB}mineraali
malmimuodostuma	1	N_VOIMA	malmi{WB}muodostuma
malminetsijä	1	N_HÄKKYRÄ	malmin{WB}etsijä
malminetsintä	1	N_KYSYNTÄ	malmin{WB}etsintä
malminlouhinta	1	N_KUTSUNTA	malmin{WB}louhinta
malminrikastamo	1	N_RUIPELO	malmin{WB}rikastamo
malminrikastus	1	N_VAKUUTUS	malmin{WB}rikastus
malminäyte	1	N_KÄSITE	malmi{WB}näyte
malmipitoinen	1	A_AAKKOSELLINEN	malmi{WB}pitoinen
malmipitoisuus	1	N_AAKKOSELLISUUS	malmi{WB}pitoisuus
malmirikas	1	A_VOIMAKAS	malmi{WB}rikas
malmirikaste	1	N_ASTE	malmi{WB}rikaste
malmisuoni	1	N_RUUHI	malmi{WB}suoni
malmivarat	1	N_VARAT	malmi{WB}varat
maltanterrieri	1	N_TYYLI	maltan{WB}terrieri
malvakasvi	1	N_RUUVI	malva{WB}kasvi
malvansininen	1	A_KYLMÄJÄRKINEN	malvan{WB}sininen
malvanväri	1	N_TYYLI	malvan{WB}väri
malvanvärinen	1	A_KYLMÄJÄRKINEN	malvan{WB}värinen
mammamekko	1	N_UKKO	mamma{WB}mekko
mammanpoika	1	N_POIKA	mamman{WB}poika
mammografiakuva	1	N_VOIMA	mammografia{WB}kuva
mammonanpalvonta	1	N_KUTSUNTA	mammonan{WB}palvonta
mammuttiheinä	1	N_HÖPÖTTÄJÄ	mammutti{WB}heinä
mammuttipetäjä	1	N_HÖPÖTTÄJÄ	mammutti{WB}petäjä
mammuttitauti	1	N_TAUTI	mammutti{WB}tauti
manchesterinterrieri	1	N_TYYLI	manchesterin{WB}terrieri
mandaattialue	1	N_ASTE	mandaatti{WB}alue
mandariinikiina	1	N_KIRJA	mandariini{WB}kiina
mandariinimurre	1	N_AARRE	mandariini{WB}murre
mandariinipuu	1	N_PUU	mandariini{WB}puu
mandariinisorsa	1	N_VOIMA	mandariini{WB}sorsa
mangaanihappo	1	N_HAPPO	mangaani{WB}happo
mangaanipronssi	1	N_RUUVI	mangaani{WB}pronssi
mangaaniteräs	1	N_RÄJÄYTYS	mangaani{WB}teräs
mangopuu	1	N_PUU	mango{WB}puu
mangrovemetsikkö	1	N_YKSIKKÖ	mangrove{WB}metsikkö
mangrovemetsä	1	N_HÖPÖTTÄJÄ	mangrove{WB}metsä
mangrovepuu	1	N_PUU	mangrove{WB}puu
mangrovepuukasvi	1	N_RUUVI	mangrove{WB}puu{WB}kasvi
manikyyrisarja	1	N_KIRJA	manikyyri{WB}sarja
manilahamppu	1	N_LIPPU	manila{WB}hamppu
manilaköysi	1	N_KÖYSI	manila{WB}köysi
manillapaperi	1	N_KANAALI	manilla{WB}paperi
maniokkikastike	1	N_KASTIKE	maniokki{WB}kastike
maniokkitärkkelys	1	N_RÄJÄYTYS	maniokki{WB}tärkkelys
mankelipyykki	1	N_HÄKKI	mankeli{WB}pyykki
mannapuuro	1	N_TALO	manna{WB}puuro
mannaryyni	1	N_TYYLI	manna{WB}ryyni
mannaryynipuuro	1	N_TALO	manna{WB}ryyni{WB}puuro
mannaryynivelli	1	N_TYYLI	manna{WB}ryyni{WB}velli
mannasaarni	1	N_ONNI	manna{WB}saarni
mannasuurimo	1	N_RUIPELO	manna{WB}suurimo
mannavelli	1	N_TYYLI	manna{WB}velli
mannekiinikoulu	1	N_ASU	mannekiini{WB}koulu
mannekiinikurssi	1	N_RUUVI	mannekiini{WB}kurssi
mannereurooppalainen	1	A_AAKKOSELLINEN	manner{WB}eurooppalainen
Mannerheimintie	1	N_TIE	Manner{WB}heimin{WB}tie
mannerilmasto	1	N_RUIPELO	manner{WB}ilmasto
mannerjalusta	1	N_KITARA	manner{WB}jalusta
mannerjää	1	N_PÄÄ	manner{WB}jää
mannerjäätikkö	1	N_YKSIKKÖ	manner{WB}jäätikkö
mannerlaatta	1	N_MITTA	manner{WB}laatta
mannerliikunto	1	N_TUNTO	manner{WB}liikunto
mannermaa	1	N_MAA	manner{WB}maa
mannermaajalusta	1	N_KITARA	manner{WB}maa{WB}jalusta
mannermaalainen	1	A_AAKKOSELLINEN	manner{WB}maalainen
mannerrinne	1	N_KIINNE	manner{WB}rinne
mannertenvälinen	1	A_KYLMÄJÄRKINEN	mannerten{WB}välinen
mannervaltio	1	N_TUOMIO	manner{WB}valtio
Mannervesi	1	N_KÖYSI	Manner{WB}vesi
mannerydin	1	N_SÄÄDIN	manner{WB}ydin
mansikankukka	1	N_LUOKKA	mansikan{WB}kukka
mansikanpoimija	1	N_MAKKARA	mansikan{WB}poimija
mansikanpunainen	1	A_AAKKOSELLINEN	mansikan{WB}punainen
mansikanviljelijä	1	N_HÄKKYRÄ	mansikan{WB}viljelijä
mansikanviljely	1	N_VEHKEILY	mansikan{WB}viljely
mansikka-aika	1	N_AIKA	mansikka-aika
mansikkaguava	1	N_KIRJA	mansikka{WB}guava
mansikkahillo	1	N_TALO	mansikka{WB}hillo
