Kuusamon Erä-Veikot	PROPN	obligatory
Kuusamon Pallo-Karhut	PROPN	obligatory
Kuusi-Peuran kurut	PROPN	obligatory
Kuusiston linnanrauniot	PROPN	obligatory
Kymen yrittäjät	PROPN	obligatory
Kymin Koskenpojat	PROPN	obligatory
Kymin Suunnistajat	PROPN	obligatory
Köyliön Lallit	PROPN	obligatory
Lahden Laatuneliöt	PROPN	obligatory
Laihian Lujattaret	PROPN	obligatory
Lapin Lomamatkat	PROPN	obligatory
Lappajärven Veikot	PROPN	obligatory
Lappeenrannan Urheilu-Miehet	PROPN	obligatory
Lassin Joululammit	PROPN	obligatory
Lastenklinikoiden Kummit	PROPN	obligatory
Laurean alumnit	PROPN	obligatory
Lillbackan kuljetus- ja huolintayhtiöt	PROPN	obligatory
Littoisten Työväen Urheilijat	PROPN	obligatory
Liturgiset veljet	PROPN	obligatory
Loimaan Korikonkarit	PROPN	obligatory
Loimaan Palloilijat	PROPN	obligatory
Luikon Välikankaat	PROPN	obligatory
Lännen Tehtaat	PROPN	obligatory
Länsi-Uudenmaan Urheilijat	PROPN	obligatory
Maan ystävät	PROPN	obligatory
Maan Ystävät	PROPN	obligatory
Maanrakennus Katupojat	PROPN	obligatory
Maantieteen Opiskelijat	PROPN	obligatory
Martin Kotajärvet	PROPN	obligatory
Maskaseljän Soklomat	PROPN	obligatory
Matka-aavan lammit	PROPN	obligatory
Matkailu- ja Ravintolapalvelut	PROPN	obligatory
Meijerialan Ammattilaiset	PROPN	obligatory
Messukylän Toverit	PROPN	obligatory
Metsäalan Asiantuntijat	PROPN	obligatory
Metsä-Ruonan lammit	PROPN	obligatory
Mikkelin Hiihtäjät	PROPN	obligatory
Mikkelin Kilpa-Veikot	PROPN	obligatory
Mikkelin Passarit	PROPN	obligatory
Mikon Jaakon Ahvenjärvet	PROPN	obligatory
Moikan Harrijärvet	PROPN	obligatory
Muhoksen Pallo-Salamat	PROPN	obligatory
Muhoksen Urheilijat	PROPN	obligatory
Muonion Tunturi-Veikot	PROPN	obligatory
Muuramen Urheilijat	PROPN	obligatory
Myynnin ja markkinoinnin ammattilaiset	PROPN	obligatory
Mäntsälän Urheilijat	PROPN	obligatory
Naantalin Koripalloilijat	PROPN	obligatory
Nakkilan Paterit	PROPN	obligatory
Napapiirin Palloketut	PROPN	obligatory
Neitijärven kämpät	PROPN	obligatory
Nikolain Kenkäheinälammet	PROPN	obligatory
Nikolan Pitkätkorvet	PROPN	obligatory
Nilsiän Pallo-Haukat	PROPN	obligatory
Nivalan Urheilijat	PROPN	obligatory
Nokian Profiilit	PROPN	obligatory
Nokian Renkaat	PROPN	obligatory
Nokian Urheilijat	PROPN	obligatory
Nuolivaaran Pohjassuot	PROPN	obligatory
Nuoret Kotkat	PROPN	obligatory
Nuoret Lakimiehet	PROPN	obligatory
Nuorten Ystävät	PROPN	obligatory
Nurmeksen Sepot	PROPN	obligatory
Nygrenin Teyrilammit	PROPN	obligatory
Oijärven Matkakummut	PROPN	obligatory
open house -kutsut	NOUN	obligatory
Oral Hammaslääkärit	PROPN	obligatory
Oulun Kärpät	PROPN	obligatory
Pahanropakon Saukkolammit	PROPN	obligatory
Pakinkylän Veljet	PROPN	obligatory
