Incoming morph	analyses	stem part	continuations...	#<- HEADERS
DIGITS_KAKSI	Nsg|Xill	:{MB}ee	DIGITS_BACK_POSS
DIGITS_KAKSI	Nsg|Xill	:{MB}een	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	Nsg|Xine	:{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xnom	:{MB}	DIGITS_BACK_POSS	DIGITS_BACK_CLIT
DIGITS_KAKSI	Nsg|Xpar	:{MB}ta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KAKSI	Nsg|Xtra	:{MB}kse	DIGITS_BACK_POSS_EN_OBL
DIGITS_KAKSI	Nsg|Xtra	:{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KAKSI	N??|X???		#
DIGITS_KAKSI	Xcom	:{MB}i{MB}ne	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	.	.	#
DIGITS_KOLMAS	Npl|Xabe	:ns{MB}i{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xabl	:ns{MB}i{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xade	:ns{MB}i{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xall	:ns{MB}i{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	Npl|Xela	:ns{MB}i{MB}sta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xess	:ns{MB}i{MB}na	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xgen	:ns{MB}i{MB}en	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xill	:ns{MB}i{MB}i	DIGITS_BACK_POSS
DIGITS_KOLMAS	Npl|Xill	:ns{MB}i{MB}in	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xine	:ns{MB}i{MB}ssa	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xins	:ns{MB}i{MB}n	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xnom	:nne{MB}t	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Npl|Xpar	:ns{MB}i{MB}a	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Npl|Xtra	:ns{MB}i{MB}kse	DIGITS_BACK_POSS_AN_OBL
DIGITS_KOLMAS	Npl|Xtra	:ns{MB}i{MB}ksi	DIGITS_BACK_CLIT_OPT
DIGITS_KOLMAS	Nsg|Xabe	:nne{MB}tta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xabl	:nne{MB}lta	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xade	:nne{MB}lla	DIGITS_BACK_POSS_AN_OPT
DIGITS_KOLMAS	Nsg|Xall	:nne{MB}lle	DIGITS_BACK_POSS_EN_OPT
DIGITS_KOLMAS	Nsg|Xela	:nne{MB}sta	DIGITS_BACK_POSS_AN_OPT
